AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
89.1612950273,5.98149010061,-0.636199291075,0.109853259343,0.0,180,2.46981807482e-07,-9.20820517084e-10,-45,-15.0,0,0,5.87473736664e-05,0,0
88.6614315602,6.30611715779,-0.636199291075,0.217318255497,0.0,180,7.35549193602e-07,-6.34598450429e-09,0,15.0,0,0,0.000405087465674,0,0
87.7271976428,6.47758066542,-0.636199291075,0.328756492057,0.0,180,1.4746481691e-06,-1.45531085546e-08,0,15.0,0,0.000405087465674,0.000929743878923,0,100.0
86.7285862817,6.47387169721,-0.636199291075,0.441207664946,0.0,180,2.46655598239e-06,-2.55674797554e-08,0,15.0,0,0.00092974387892,0.00163521957124,0,100.0
85.7609114688,6.48819255314,-0.636199291075,0.551447200203,0.0,180,3.70630050625e-06,-3.93338864687e-08,0,15.0,0,0.00163521957124,0.00251916400402,0,100.0
84.7841790781,6.47123721773,-0.636199291075,0.659844991749,0.0,180,5.18974119615e-06,-5.58063511412e-08,0,15.0,0,0.00251916400402,0.0035800900824,0,100.0
83.6461706486,6.292832677,-0.636199291075,0.765863590004,0.0,180,6.91152923203e-06,-7.49254792518e-08,0,15.0,0,0.00358009008239,0.00481590495867,0,100.0
82.9530505459,6.48155088241,-0.636199291075,0.866602564062,0.0,180,8.85979514536e-06,-9.65594695073e-08,0,15.0,0,0.00481590495867,0.00622004445316,0,100.0
82.0586251342,6.49550825862,-0.636199291075,0.968853922526,0.0,180,1.10379390265e-05,-1.20746077288e-07,0,15.0,0,0.00622004445316,0.00779716050523,0,100.0
81.138751796,6.48068298098,-0.636199291075,1.06940238151,0.0,180,1.34421324756e-05,-1.47442791169e-07,0,15.0,0,0.00622004445316,0.00954696567813,0,100.0
80.2131435845,6.45432112546,-0.636199291075,1.16775496364,0.0,180,1.60674387984e-05,-1.76594792965e-07,0,15.0,0,0.00954696567815,0.0114685925094,0,100.0
79.2899910197,6.4231181723,-0.636199291075,1.26374247381,0.0,180,1.89085409218e-05,-2.08143040683e-07,0,15.0,0,0.0114685925094,0.0135611005535,0,100.0
78.2821884458,6.34367324882,-0.636199291075,1.35732094016,0.0,180,2.1960022917e-05,-2.42027394608e-07,0,15.0,0,0.0135611005535,0.015823667847,0,100.0
77.2561448318,6.25545431962,-0.636199291075,1.44765924301,0.0,180,2.52146003602e-05,-2.78166966836e-07,0,15.0,0,0.015823667847,0.0182542525368,0,100.0
75.9389012324,6.04844458811,-0.636199291075,1.53465957599,0.0,180,2.86647689432e-05,-3.16478427809e-07,0,15.0,0,0.0182542525368,0.0208507738584,0,100.0
75.5717376787,6.14375097305,-0.636199291075,1.59689380347,0.0,180,3.22548503641e-05,-3.56343512932e-07,0,15.0,0,0.0208507738584,0.0235745536435,0,100.0
75.0101007194,6.22492995362,-0.636199291075,1.67684128437,0.0,180,3.60246669466e-05,-3.98204418392e-07,0,15.0,0,0.0208507738584,0.026459109792,0,100.0
74.6425674634,6.33934206895,-0.636199291075,1.74678986255,0.0,180,3.99517395033e-05,-4.41811530155e-07,0,15.0,0,0.0208507738584,0.0294909381917,0,100.0
73.4918859944,6.20652482668,-0.636199291075,1.82966882843,0.0,180,4.40651376848e-05,-4.87487644266e-07,0,15.0,0,0.0294909381917,0.0326965063777,0,100.0
74.0478209153,6.04329896876,-0.636199291075,1.72543183883,0.0,180,4.79441938713e-05,-5.30561571272e-07,0,15.0,0,0.0326965063777,0.0357478638569,0,100.0
75.7998828119,6.20011156568,-0.636199291075,1.58768926631,0.0,180,5.15135819701e-05,-5.70196873014e-07,0,15.0,0,0.0357478638568,0.0385803259394,0,100.0
74.7297713484,6.09681663788,-0.636199291075,1.67103995105,0.0,180,5.52703561956e-05,-6.1191295316e-07,0,15.0,0,0.0385803259394,0.0415873933817,0,100.0
74.9761411039,6.05477226503,-0.636199291075,1.63446102996,0.0,180,5.89448949558e-05,-6.52715871893e-07,0,15.0,0,0.0415873933817,0.0445546762744,0,100.0
74.9086058391,5.90178682537,-0.636199291075,1.59986082699,0.0,180,6.25416467363e-05,-6.92655026215e-07,0,15.0,0,0.0415873933817,0.0474844130732,0,100.0
76.2580910495,5.94648556154,-0.636199291075,1.47672107785,0.0,180,6.58615599916e-05,-7.2952010224e-07,0,15.0,0,0.0415873933817,0.0502111195218,0,100.0
76.0652732945,6.02056902193,-0.636199291075,1.51473774267,0.0,180,6.92669409979e-05,-7.6733423172e-07,0,15.0,0,0.0502111195218,0.0530307106521,0,100.0
75.5713380379,6.05609516804,-0.636199291075,1.5741509556,0.0,180,7.28058927347e-05,-8.06631561138e-07,0,15.0,0,0.0502111195218,0.0559855448022,0,100.0
75.0779764893,5.97402900086,-0.636199291075,1.60243766604,0.0,180,7.64084376757e-05,-8.46635044037e-07,0,15.0,0,0.0559855448023,0.0590196112801,0,100.0
75.637494812,5.92770274579,-0.636199291075,1.5341674747,0.0,180,7.98574999336e-05,-8.84934220124e-07,0,15.0,0,0.0559855448023,0.0619494411938,0,100.0
76.1283215503,5.98197286257,-0.636199291075,1.49865504056,0.0,180,8.32267243652e-05,-9.2234685873e-07,0,15.0,0,0.0559855448023,0.0648353929786,0,100.0
75.777434701,6.01624718107,-0.636199291075,1.54288488644,0.0,180,8.66953848067e-05,-9.60863657529e-07,0,15.0,0,0.0648353929786,0.0678315492805,0,100.0
75.6452281646,6.06923139191,-0.636199291075,1.57000561658,0.0,180,9.02250171357e-05,-1.00005750211e-06,0,15.0,0,0.0678315492805,0.0709067751258,0,100.0
75.102977255,6.02500713534,-0.636199291075,1.61357876925,0.0,180,9.38526091196e-05,-1.0403391131e-06,0,15.0,0,0.0678315492805,0.0740954681515,0,100.0
75.6737587145,6.10220672948,-0.636199291075,1.57560019971,0.0,180,9.73948189969e-05,-1.07967262166e-06,0,15.0,0,0.0678315492805,0.0772369821057,0,100.0
