AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-169.034355432,8.29587470226,0.0,0.0269383078535,0.0269383078535,79.0696335508,-1.14841797919e-08,-5.94667478098e-08,0,0,0,0,0.00379282393477,0,0
-169.014742218,8.2451298785,0.0,0.037535268692,0.037535268692,79.0642247128,-2.74938151941e-08,-1.42324946118e-07,45,0,0,0,0.00907740641828,0,0
-168.597908298,8.34036659028,0.0,0.0531542668171,0.0531542668171,78.6696484374,-5.09728180117e-08,-2.59502793345e-07,45,0,0,0,0.0165505118802,0,0
-168.351332105,8.20077187008,0.0,0.111185600084,0.111185600084,78.5061225395,-1.00784444678e-07,-5.04468745708e-07,45,0,0,0,0.0321721099934,0,0
-168.608177162,8.19417828745,0.0,0.0154906648272,0.0154906648272,78.629531623,-1.07650802153e-07,-5.38612903169e-07,45,0,0,0.0321721099934,0.0343493645987,0,100.0
-168.598055971,8.0281086601,0.0899726482299,0.0544610507352,0.0544610507352,78.6743872796,-1.31697100249e-07,-6.5867352674e-07,45,-15.0,0,0.0321721099934,0.0420049540267,0,100.0
153.967555041,7.94433347376,0.269303909796,0.116903519729,0.107620645521,78.5560914655,-1.78518682419e-08,-8.955729101e-07,45,-15.0,0,0.0321721099934,0.057119739959,0,100.0
110.006639909,8.14415988817,0.553116091871,0.142617674241,0.0526682104943,78.7335389792,2.81611420978e-07,-1.01018882304e-06,45,-15.0,0,0.057119739959,0.0644514350001,0,100.0
107.427203371,7.90937462896,0.937416488221,0.224630371916,0.0766111225551,78.9846343088,7.59230328545e-07,-1.17433181322e-06,45,-15.0,0,0.064451435,0.0749638416837,0,100.0
96.4503109256,7.9599642168,1.42309484082,0.301204420568,0.0509597836243,79.1146031301,1.42882492691e-06,-1.27553312631e-06,45,15.0,0,0.0749638416837,0.0814848403229,0,100.0
112.565684203,7.96246555221,2.00420547977,0.391803117145,0.179176529201,79.1484847781,2.22640839149e-06,-1.64947463388e-06,45,15.0,0,0.0814848403231,0.105467075091,0,100.0
134.031829328,7.87029534189,2.67053745694,0.56267850157,0.434061105577,79.4133675144,3.09184290644e-06,-2.57220488205e-06,45,15.0,0,0.105467075091,0.164624987441,0,100.0
130.271890504,7.83827805846,3.42152650988,0.613056346961,0.455606857978,78.8581092436,4.09127226364e-06,-3.52139083475e-06,45,15.0,0,0.164624987441,0.225625662662,0,100.0
126.769287226,7.96562536794,4.25825154144,0.662824769975,0.475079780761,78.4573933014,5.22610159544e-06,-4.48728554113e-06,45,15.0,0,0.225625662662,0.287877723876,0,100.0
118.877718684,7.99589279987,5.1823404821,0.686454391573,0.433510862553,77.7521799449,6.52037785712e-06,-5.32800153511e-06,45,15.0,0,0.287877723876,0.342307980875,0,100.0
103.958338965,8.13698318661,6.19909132765,0.70994157797,0.301241964633,77.7548376305,8.03229139351e-06,-5.83972271857e-06,45,15.0,0,0.342307980875,0.37582075388,0,100.0
101.719239512,8.0011017997,7.30528129592,0.773069381882,0.321740988548,77.5147408376,9.69426001037e-06,-6.34848054723e-06,45,15.0,0,0.37582075388,0.409325366506,0,100.0
94.7595604697,7.97894550695,8.50003820895,0.833530148831,0.27301322372,77.5764621019,1.15359942842e-05,-6.69489104407e-06,45,15.0,0,0.409325366507,0.432556218453,0,100.0
101.609828561,7.66860985814,9.77648336842,0.896239256833,0.42835557901,77.4558006111,1.34524796789e-05,-7.31729168627e-06,45,15.0,0,0.432556218453,0.473791612631,0,100.0
102.372859953,7.46067853505,11.1303123157,0.953211485786,0.5,77.6631031095,1.54751636693e-05,-8.02557592491e-06,45,15.0,0,0.473791612631,0.520840831616,0,100.0
98.3999395923,7.6731996799,12.5635639542,0.997280553021,0.487989619772,77.9027461841,1.7634846641e-05,-8.62822414786e-06,45,15.0,0,0.520840831616,0.561321937177,0,100.0
93.7963915915,7.96205053328,14.0793137627,1.04083060721,0.46155210237,77.7179469915,1.99306616806e-05,-9.08134479012e-06,45,15.0,0,0.561321937177,0.592342384008,0,100.0
86.659618379,7.89524482747,15.6755091332,1.09701637137,0.39225602965,77.7990928362,2.23890728122e-05,-9.28002408133e-06,45,15.0,0,0.592342384008,0.606999277901,0,100.0
82.0430822995,7.8309182266,17.3494132118,1.1512345742,0.363613545044,77.5392414562,2.49773009323e-05,-9.30245476963e-06,45,15.0,0,0.6069992779,0.610269459995,0,100.0
75.5195539257,7.8852885496,19.0998838646,1.22277026719,0.28667477556,77.6198090584,2.7713327605e-05,-9.0340615731e-06,45,15.0,0,0.610269459995,0.594525741556,0,100.0
