AWA,AWS,HOG,COG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-79.6620781296,8.27420542193,83.9531944082,85.0170498643,0.775127031075,0.0,180,4.43475762936e-07,8.95014104096e-06,-45,-15.0,1,-30.0,-0.571115564931,0,100.0
-78.1000252515,8.3004630735,82.7957914639,83.9531944082,0.851212907693,0.0,180,6.4507557189e-07,1.08532784679e-05,-45,-15.0,1,-30.0,-0.692700992919,0,100.0
-76.4501328857,8.31250959441,81.5465524887,82.7957914639,0.926062201427,0.0,180,9.0617978518e-07,1.29189109212e-05,-45,-15.0,1,-30.0,-0.824761293583,0,100.0
-74.802193299,8.41864658433,80.2057983489,81.5465524887,0.999542122369,0.0,180,1.23654216444e-06,1.51417702682e-05,-45,-15.0,1,-30.0,-0.967002698262,0,100.0
-73.0258159729,8.45794526864,78.7754506778,80.2057983489,1.07276531169,0.0,180,1.64683036514e-06,1.75185196319e-05,-45,-15.0,1,-30.0,-1.11926545927,0,100.0
-71.2251785965,8.54332937547,77.3107112075,78.7754506778,1.14445096202,0.0,180,2.14769109796e-06,2.00423751654e-05,-43,-15.0,1,-30.0,-1.28118072906,0,100.0
-69.444920417,8.66211320725,75.7615857974,77.3107112075,1.21511569879,0.0,180,2.74780158498e-06,2.27075985137e-05,-43,-15.0,1,-30.0,-1.45245499354,0,100.0
-67.4470790551,8.61399974003,74.1310034359,75.7615857974,1.28512042136,0.0,180,3.4584561938e-06,2.55081812689e-05,-43,-15.0,1,-30.0,-1.6327932184,0,100.0
-65.4180942924,8.58933836315,72.4215339774,74.1310034359,1.35269531953,0.0,180,4.2900574051e-06,2.84335469847e-05,-43,-15.0,1,-30.0,-1.8216198053,0,100.0
-63.5595727132,8.77558115326,70.9170451147,72.4215339774,1.41813832276,0.0,180,5.25299310264e-06,3.14730680329e-05,-35,-15.0,1,-30.0,-2.01836853819,0,100.0
-61.7786990858,8.83057922807,69.3470706178,70.9170451147,1.48401487223,0.0,180,6.34382305622e-06,3.46262304142e-05,-35,-15.0,1,-30.0,-2.22310040318,0,100.0
-59.9538018231,8.8786598383,67.7129670419,69.3470706178,1.5486093385,0.0,180,7.5718560392e-06,3.78842175849e-05,-35,-15.0,1,-30.0,-2.4353807866,0,100.0
-58.1748197326,9.00068854938,66.0160402317,67.7129670419,1.61186571045,0.0,180,8.94623269563e-06,4.12374555652e-05,-35,-15.0,1,-30.0,-2.65473848045,0,100.0
-56.2586608546,9.02375588069,64.2586146163,66.0160402317,1.67383400827,0.0,180,1.04759371838e-05,4.46758183514e-05,-35,-15.0,1,-30.0,-2.88067864792,0,100.0
-54.3907180713,9.11138142943,62.8704736734,64.2586146163,1.7335095093,0.0,180,1.21686408035e-05,4.81865050027e-05,-26,-15.0,1,-30.0,-3.11254156323,0,100.0
-52.7388911782,9.06405284892,61.4390784602,62.8704736734,1.7915633925,0.0,180,1.4005413811e-05,5.17713175637e-05,-26,-15.0,1,-30.0,-3.35051948369,0,100.0
-51.4023542248,9.31021423873,59.9644690403,61.4390784602,1.84738824794,0.0,180,1.59911681728e-05,5.54193666642e-05,-26,-15.0,1,-30.0,-3.59406642318,0,100.0
-49.8482427307,9.38023112308,58.7243283828,59.9644690403,1.90316139615,0.0,180,1.81329084417e-05,5.91236626774e-05,-21,-15.0,1,-30.0,-3.84290443715,0,100.0
-48.5709508428,9.49233597859,57.4499592031,58.7243283828,1.9578632819,0.0,180,2.04181677515e-05,6.28858516559e-05,-21,-15.0,1,-30.0,-4.09723613984,0,100.0
-47.1659861836,9.49926719053,56.1428752053,57.4499592031,2.0119013189,0.0,180,2.28519014077e-05,6.66986955768e-05,-21,-15.0,1,-30.0,-4.35676390685,0,100.0
-45.7454950734,9.49516651316,54.8041637632,56.1428752053,2.06354960618,0.0,180,2.54366701614e-05,7.05514619666e-05,-21,-15.0,1,-30.0,-4.62095716002,0,100.0
-44.3034036113,9.47666647534,53.6878373995,54.8041637632,2.11348121005,0.0,180,2.81754492534e-05,7.44345278809e-05,-17,-15.0,1,-30.0,-4.88936249868,0,100.0
-43.221608841,9.58242599186,52.5480342224,53.6878373995,2.16021222225,0.0,180,3.10515778779e-05,7.83481610447e-05,-17,-15.0,1,-30.0,-5.16206153568,0,100.0
-42.0992651116,9.65491151987,51.3855801116,52.5480342224,2.20564239462,0.0,180,3.40670988769e-05,8.22848937427e-05,-17,-15.0,1,-30.0,-5.43872783863,0,100.0
-40.8440288374,9.60738487683,50.5437899205,51.3855801116,2.24947440064,0.0,180,3.72233660426e-05,8.6236641123e-05,-12,-15.0,1,-30.0,-5.71899212656,0,100.0
-39.9230224014,9.59625339037,49.6876823151,50.5437899205,2.29068582348,0.0,180,4.04962312726e-05,9.02131322881e-05,-12,-15.0,1,-30.0,-6.0034855174,0,100.0
-39.039806337,9.61410627657,48.8179798152,49.6876823151,2.32964647935,0.0,180,4.38848154373e-05,9.42070726266e-05,-12,-15.0,1,-30.0,-6.29185891584,0,100.0
-38.0765314988,9.55687275405,47.9356186199,48.8179798152,2.36664100909,0.0,180,4.73883984334e-05,9.82117181918e-05,-12,-15.0,1,-30.0,-6.58379826949,0,100.0
-37.1758257507,9.54807966828,47.0413689502,47.9356186199,2.4010879466,0.0,180,5.1005122437e-05,0.000102219431674,-12,-15.0,1,-30.0,-6.87891841028,0,100.0
-36.2024770034,9.4704650408,46.4354517061,47.0413689502,2.43343895294,0.0,180,5.47335208511e-05,0.000106223441678,-8,-15.0,1,-30.0,-7.17689017413,0,100.0
-35.7492141721,9.62530722076,45.822050239,46.4354517061,2.46319381847,0.0,180,5.85501575762e-05,0.000110236273948,-8,-15.0,1,-30.0,-7.47848104261,0,100.0
-35.1790007434,9.68310352191,45.2015376665,45.822050239,2.4936189166,0.0,180,6.24572062529e-05,0.000114257075123,-8,-15.0,1,-30.0,-7.78377155707,0,100.0
-34.3692009071,9.52431851388,44.5746869888,45.2015376665,2.52252720638,0.0,180,6.64533663784e-05,0.000118281447555,-8,-15.0,1,-30.0,-8.09257552249,0,100.0
-33.7310534582,9.50670512199,43.9416470313,44.5746869888,2.54829307012,0.0,180,7.05345808215e-05,0.000122302516731,-8,-15.0,1,-30.0,-8.40450863827,0,100.0
-33.2259953266,9.6043495114,43.701369416,43.9416470313,2.57345392545,0.0,180,7.47007050883e-05,0.000126317504403,-3,-15.0,1,-30.0,-8.71949602834,0,100.0
-32.9498944784,9.6199992683,43.458898454,43.701369416,2.5974890585,0.0,180,7.89226970798e-05,0.00013035232065,-3,-15.0,1,-30.0,-9.03910609277,0,100.0
-32.7361875566,9.6903604265,43.2142260878,43.458898454,2.62119993963,0.0,180,8.3200421712e-05,0.000134405901632,-3,-15.0,1,-30.0,-9.36336456664,0,100.0
-32.3701893998,9.62655811408,42.9675663293,43.2142260878,2.64499792694,0.0,180,8.75344119017e-05,0.00013847781483,-3,-15.0,1,-30.0,-9.69234920886,0,100.0
-32.1299379789,9.66583722064,42.8017661448,42.9675663293,2.6664823644,0.0,180,9.19212371841e-05,0.000142563955353,-2,-15.0,1,-30.0,-10.0258391254,0,100.0
-31.9021836738,9.65846691388,42.6346748216,42.8017661448,2.68785863203,0.0,180,9.63551306954e-05,0.000146670039643,-2,-15.0,1,-30.0,-10.3642547897,0,100.0
-31.8232886985,9.78118774224,42.4662610176,42.6346748216,2.70878984027,0.0,180,0.000100835601122,0.000150795050507,-2,-15.0,1,-30.0,-10.7076151767,0,100.0
-31.6240934005,9.79951808701,42.3813879529,42.4662610176,2.73022914896,0.0,180,0.000105363734604,0.000154939417708,-1,-15.0,1,-30.0,-11.0560611292,0,100.0
-31.4728881157,9.80030957636,42.2959174604,42.3813879529,2.75140893835,0.0,180,0.00010993317687,0.00015910917069,-1,-15.0,1,-30.0,-11.4100237804,0,100.0
-31.3463080312,9.816605965,42.2098569041,42.2959174604,2.77077630841,0.0,180,0.000114541042631,0.000163301405793,-1,-15.0,1,-30.0,-11.7693534077,0,100.0
-31.2119760406,9.82526451822,42.1232151901,42.2098569041,2.78990495471,0.0,180,0.00011918705492,0.000167515609147,-1,-15.0,1,-30.0,-12.1341002243,0,100.0
-31.1026275818,9.85501571919,42.0359964301,42.1232151901,2.80874488148,0.0,180,0.000123870851558,0.000171751192647,-1,-15.0,1,-30.0,-12.5043077651,0,100.0
-30.8865874382,9.79093218114,41.9482252643,42.0359964301,2.82745151984,0.0,180,0.000128592328058,0.000176007803379,-1,-15.0,1,-30.0,-12.8800399386,0,100.0
-30.833302558,9.86632324899,41.9482252643,41.9482252643,2.84535937068,0.0,180,0.000133350264746,0.000180284089992,0,-15.0,1,-30.0,-13.2612714166,0,100.0
-30.7942706356,9.89483440245,41.9482252643,41.9482252643,2.86347588124,0.0,180,0.000138138495397,0.000184587603884,0,-15.0,1,-30.0,-13.6485218728,0,100.0
-30.7781191441,9.94277638846,41.9482252643,41.9482252643,2.88146352624,0.0,180,0.000142956804525,0.000188918151383,0,-15.0,1,-30.0,-14.0418572769,0,100.0
-30.7181165139,9.952109873,41.9482252643,41.9482252643,2.8994629797,0.0,180,0.000147805211876,0.000193275750234,0,-15.0,1,-30.0,-14.4413623234,0,100.0
-30.7007857522,9.99775722962,41.9482252643,41.9482252643,2.91719919987,0.0,180,0.000152683277277,0.000197660004827,0,-15.0,1,-30.0,-14.8470831254,0,100.0
-30.5815158203,9.95436577701,41.9482252643,41.9482252643,2.93493549973,0.0,180,0.000157591000863,0.000202070915279,0,-15.0,1,-30.0,-15.2591012207,0,100.0
-30.5218000124,9.96073657542,41.9482252643,41.9482252643,2.95203807615,0.0,180,0.000162527322936,0.00020650752917,0,-15.0,1,-30.0,-15.6774074345,0,100.0
-30.441173268,9.94828619888,41.9482252643,41.9482252643,2.96887275698,0.0,180,0.00016749179553,0.000210969443879,0,-15.0,1,-30.0,-16.1020411587,0,100.0
-30.4580079203,10.0129498997,41.9482252643,41.9482252643,2.98385753851,0.0,180,0.000172481325289,0.000215453879195,0,-15.0,1,-30.0,-16.5328100852,0,100.0
-30.4116151914,10.0239013096,41.9482252643,41.9482252643,2.99901871337,0.0,180,0.000177496207174,0.00021996110022,0,-15.0,1,-30.0,-16.9698075514,0,100.0
-30.3382156365,10.0110806777,41.9482252643,41.9482252643,3.01397855721,0.0,180,0.000182536104526,0.000224490804373,0,-15.0,1,-30.0,-17.4130708101,0,100.0
-30.3951027215,10.1084182958,41.9482252643,41.9482252643,3.02857501375,0.0,180,0.000187600409696,0.00022904244552,0,-15.0,1,-30.0,-17.862610461,0,100.0
-30.2472464115,10.0318999846,41.9482252643,41.9482252643,3.0435827856,0.0,180,0.000192689810476,0.000233616641826,0,-15.0,1,-30.0,-18.3185501292,0,100.0
-30.1346821295,9.98401370722,41.9482252643,41.9482252643,3.05778217845,0.0,180,0.000197802955115,0.00023821217838,0,-15.0,1,-30.0,-18.7808287249,0,100.0
-30.1258725438,10.021070488,41.9482252643,41.9482252643,3.07138762697,0.0,180,0.000202938850434,0.000242828162544,0,-15.0,1,-30.0,-19.2494116245,0,100.0
-30.1240131297,10.0639308436,41.9482252643,41.9482252643,3.08500225082,0.0,180,0.000208097511778,0.000247464608106,0,-15.0,1,-30.0,-19.7243520442,0,100.0
-30.0945518006,10.0837402959,41.9482252643,41.9482252643,3.09866634572,0.0,180,0.000213279021869,0.000252121589418,0,-15.0,1,-30.0,-20.2057072054,0,100.0
-29.9614930591,10.0170349626,41.9482252643,41.9482252643,3.11221828974,0.0,180,0.000218483193172,0.000256798937927,0,-15.0,1,-30.0,-20.6935066346,0,100.0
-29.9816225163,10.0750298099,41.9482252643,41.9482252643,3.12505693737,0.0,180,0.000223708832931,0.000261495581622,0,-15.0,0,-20.6935066346,-21.1876810237,0,100.0
-29.8643052938,10.0201850146,41.9482252643,41.9482252643,3.13806478946,0.0,180,0.000228956224085,0.0002662117748,0,-15.0,0,-20.6935066346,-21.6882955446,0,100.0
-29.8217286029,10.0249447353,37.9955153511,41.9482252643,3.15045200478,0.0,180,0.000234224328822,0.000270946584706,-45,-15.0,0,-20.6935066346,-22.1952855119,0,100.0
-26.8112704855,10.0375218828,34.0452286605,37.9955153511,3.16264552612,0.0,180,0.000239827891765,0.000275323861607,-45,-15.0,0,-20.6935066346,-22.6905794295,0,100.0
-23.8669025776,10.0135157588,30.1149396187,34.0452286605,3.16070665526,0.0,180,0.000245716084316,0.000279302264007,-45,-15.0,0,-22.6905794295,-23.170181779,0,100.0
-20.9394531605,9.89479968442,26.222147209,30.1149396187,3.14470611992,0.0,180,0.000251832001053,0.00028284966782,-45,-15.0,0,-23.170181779,-23.6303757411,0,100.0
-18.2458659438,9.91790944788,22.3833689426,26.222147209,3.11470428359,0.0,180,0.000258114128319,0.000285943874489,-45,-15.0,1,-30.0,-24.0677941599,0,100.0
-15.6077603603,9.9136790666,18.6110608859,22.3833689426,3.07148644261,0.0,180,0.000264499469623,0.00028857355419,-45,-10.0,1,-30.0,-24.4795798625,0,100.0
-13.1748029327,10.1676698774,19.6103539347,18.6110608859,3.01830224338,0.0,180,0.000270930665946,0.000290739273112,11,-10.0,1,-30.0,-24.863715786,0,100.0
-14.0028839414,10.1773324778,20.5913442927,19.6103539347,2.96302010943,0.0,180,0.000277206032095,0.000292975108378,11,-10.0,0,-24.8637157861,-25.2531064514,0,100.0
-14.7229863926,10.0056370827,17.0853674796,20.5913442927,2.90875050308,0.0,180,0.000283327980068,0.00029527514189,-44,-7.0,0,-25.2531064514,-25.6471720434,0,100.0
-12.2574997189,9.96795019054,13.6436048718,17.0853674796,2.85547487925,0.0,180,0.000289464629834,0.000297161306463,-44,-7.0,0,-25.2531064514,-26.0155979197,0,100.0
-9.82368527004,9.92509693077,10.264880345,13.6436048718,2.80317503251,0.0,180,0.000295589177198,0.000298647925198,-44,-5.0,1,-30.0,-26.3582129544,0,100.0
-7.41630397216,9.86736746769,11.8979513511,10.264880345,2.75183309087,0.0,180,0.000301677108932,0.000299750435471,20,-5.0,1,-30.0,-26.6749249466,0,100.0
-8.64550664373,9.81665934661,13.5011116184,11.8979513511,2.7014315097,0.0,180,0.000307620264345,0.000301002632817,20,-5.0,0,-26.6749249465,-27.0022102128,0,100.0
-9.8564188381,9.73959327024,10.6681603285,13.5011116184,2.65195306568,0.0,180,0.000313417892568,0.000302394639172,-38,-2.0,0,-27.0022102128,-27.3391884214,0,100.0
-7.80461398405,9.64698379864,7.88709635143,10.6681603285,2.60338085098,0.0,180,0.000319169916576,0.000303478185176,-38,-2.0,1,-30.0,-27.6550223475,0,100.0
-5.81641744205,9.70590548892,5.15696933789,7.88709635143,2.55569826742,0.0,180,0.000324861548471,0.000304266657907,-38,-2.0,1,-30.0,-27.9498235851,0,100.0
-3.82512692198,9.70232312091,6.92759211178,5.15696933789,2.50888902085,0.0,180,0.000330479461037,0.000304773674145,24,0.0,1,-30.0,-28.2237411941,0,100.0
-5.15092874067,9.58167432648,8.66578479833,6.92759211178,2.46293711553,0.0,180,0.000335976465716,0.000305441570937,24,0.0,0,-28.2237411941,-28.5091850273,0,100.0
-6.45008126203,9.42264106585,6.25949576282,8.66578479833,2.41782684872,0.0,180,0.000341350418249,0.000306260617234,-35,0.0,0,-28.5091850274,-28.8052785386,0,100.0
-4.67208690789,9.34197996174,3.89727944835,6.25949576282,2.37354280526,0.0,180,0.000346655049682,0.00030684245857,-35,0.0,1,-30.0,-29.0835472471,0,100.0
-2.9111007989,9.2015584181,1.57832863487,3.89727944835,2.33006985235,0.0,180,0.000351881640617,0.000307198522469,-35,0.0,1,-30.0,-29.3441978404,0,100.0
-1.18611760693,9.20379447504,3.38017962605,1.57832863487,2.28739313435,0.0,180,0.000357022444646,0.00030734017219,27,0.0,1,-30.0,-29.5874571107,0,100.0
-2.5477612093,9.11326736028,5.14902856516,3.38017962605,2.24549806771,0.0,180,0.000362062223903,0.000307637840716,27,0.0,0,-29.5874571107,-29.8420655079,0,100.0
-3.9069489829,9.12661484992,6.88547990584,5.14902856516,2.20437033597,0.0,180,0.000366998318919,0.000308082633295,27,0.0,0,-29.8420655079,-30.1071997384,0,100.0
-5.25513600995,9.11851657124,4.78581796191,6.88547990584,2.16399588492,0.0,180,0.000371828549673,0.000308665913461,-34,0.0,0,-30.1071997384,-30.3820422309,0,100.0
-3.66624526348,9.07099001248,2.72461266792,4.78581796191,2.12436091774,0.0,180,0.000376588106796,0.000309064398256,-34,0.0,0,-30.3820422309,-30.6419694941,0,100.0
-2.10051900463,9.10122956466,0.649112505299,2.72461266792,2.0854518903,0.0,180,0.000381271536265,0.000309287279569,-35,0.0,0,-30.6419694941,-30.8872076952,0,100.0
-0.502231764433,9.04728674032,-1.38837354583,0.649112505299,2.04725550656,0.0,180,0.000385874093656,0.000309339424865,-35,0.0,1,-30.0,-31.1176539998,0,100.0
1.08092142312,9.07470125685,-3.13196695869,-1.38837354583,2.00975871399,0.0,180,0.000390391315717,0.000309229943513,-30,0.0,1,30.0,-31.3335561506,0,100.0
2.44659724297,9.01160415977,-4.84362534422,-3.13196695869,1.97294869913,0.0,180,0.000394820478651,0.000308987590143,-30,0.0,1,30.0,-31.5368691211,0,100.0
3.79876897134,8.96826178392,-6.52393361287,-4.84362534422,1.93681288321,0.0,180,0.000399159472135,0.000308619907436,-30,0.0,1,30.0,-31.7278483035,0,100.0
5.13293540368,8.89910469309,-7.97014838801,-6.52393361287,1.90133891784,0.0,180,0.00040340657859,0.000308134213559,-26,0.0,1,30.0,-31.9067531551,0,100.0
6.30129209128,8.88666399935,-9.38987481558,-7.97014838801,1.86651468082,0.0,180,0.00040756253479,0.000307552339903,-26,0.0,1,30.0,-32.0751925079,0,100.0
7.45944889849,8.87454961078,-10.6321350666,-9.38987481558,1.83232827194,0.0,180,0.000411626966901,0.000306880215451,-23,0.0,1,30.0,-32.2334106665,0,100.0
8.4586080039,8.75063212917,-11.8516425275,-10.6321350666,1.79876800899,0.0,180,0.000415601713894,0.000306134054163,-23,1.0,1,30.0,-32.3826481731,0,100.0
9.43348244537,8.59543789845,-12.9496555331,-11.8516425275,1.76582242369,0.0,180,0.000419487187495,0.000305318680801,-21,1.0,1,30.0,-32.5231288874,0,100.0
10.3644894622,8.61255981158,-14.0275577291,-12.9496555331,1.73348025784,0.0,180,0.000423285457139,0.000304445295784,-21,3.0,1,30.0,-32.6557205404,0,100.0
11.2737672546,8.58542575454,-15.0857174577,-14.0275577291,1.70173045942,0.0,180,0.000426997370175,0.000303517915378,-21,3.0,1,30.0,-32.7806287638,0,100.0
12.1219938992,8.40920789082,-15.9814457745,-15.0857174577,1.67056217884,0.0,180,0.00043062386318,0.000302540382221,-18,3.0,1,30.0,-32.898057333,0,100.0
12.8999908659,8.39958879868,-16.8607682549,-15.9814457745,1.63996476523,0.0,180,0.000434168497949,0.000301525216689,-18,5.0,1,30.0,-33.0091195996,0,100.0
13.6733060433,8.39800934392,-17.7239853822,-16.8607682549,1.6099277628,0.0,180,0.000437632506819,0.00030047536062,-18,5.0,1,30.0,-33.1139898644,0,100.0
14.4498644738,8.4242770883,-18.4798562932,-17.7239853822,1.58044090726,0.0,180,0.0004410171574,0.000299393619416,-16,6.0,1,30.0,-33.2128401039,0,100.0
15.0966411561,8.33326903155,-19.2218829454,-18.4798562932,1.55149412231,0.0,180,0.000444325517793,0.000298287950712,-16,6.0,1,30.0,-33.3064082754,0,100.0
15.7171450526,8.20268079092,-19.8618700719,-19.2218829454,1.52307751623,0.0,180,0.000447558954449,0.000297160564046,-14,6.0,1,30.0,-33.3948441209,0,100.0
16.2895769572,8.1612712872,-20.4908924013,-19.8618700719,1.49670647974,0.0,180,0.000450723833678,0.000296017275388,-14,7.0,1,30.0,-33.4789198039,0,100.0
16.8611306914,8.13405543549,-21.0664790645,-20.4908924013,1.47106364684,0.0,180,0.000453821965765,0.000294859492546,-13,7.0,1,30.0,-33.5587653406,0,100.0
17.3988527025,8.13461580993,-21.6331270905,-21.0664790645,1.44764897425,0.0,180,0.000456859185933,0.000293689567862,-13,8.0,1,30.0,-33.6348426668,0,100.0
17.928459313,8.13149494564,-22.1918010545,-21.6331270905,1.42516754818,0.0,180,0.000459837702487,0.000292508297212,-13,8.0,1,30.0,-33.7072694909,0,100.0
18.3879377311,7.99989535334,-22.7008861219,-22.1918010545,1.40511211001,0.0,180,0.000462762808806,0.000291315071695,-12,8.0,1,30.0,-33.7762288739,0,100.0
18.8886329007,8.0410181734,-23.2043097114,-22.7008861219,1.38532612901,0.0,180,0.000465636158991,0.000290113071061,-12,10.0,1,30.0,-33.8420355992,0,100.0
19.434647248,8.20988664503,-23.6612919566,-23.2043097114,1.36992007253,0.0,180,0.00046846700162,0.000288899518305,-11,10.0,1,30.0,-33.9049348978,0,100.0
19.8455857003,8.1716631902,-24.1146011959,-23.6612919566,1.35500550522,0.0,180,0.000471257361665,0.000287676883586,-11,11.0,1,30.0,-33.9652186205,0,100.0
20.255842185,8.16016141044,-24.5642980917,-24.1146011959,1.34411461534,0.0,180,0.000474015612175,0.000286442214851,-11,11.0,1,30.0,-34.0230811126,0,100.0
20.6131754656,8.04456979971,-24.9307778522,-24.5642980917,1.33340359668,0.0,180,0.000476742185168,0.000285195946783,-9,11.0,1,30.0,-34.0785407616,0,100.0
20.9010574491,7.95033124384,-25.2950411251,-24.9307778522,1.32543407409,0.0,180,0.000479444482685,0.000283939817219,-9,11.0,1,30.0,-34.1321819691,0,100.0
21.2504414763,7.98074696228,-25.6571457063,-25.2950411251,1.31741778332,0.0,180,0.000482122444683,0.000282674233933,-9,11.0,1,30.0,-34.1840026544,0,100.0
21.6371074158,8.08842268878,-26.0184395195,-25.6571457063,1.30961052173,0.0,180,0.00048477653249,0.000281399351763,-9,12.0,1,30.0,-34.2340105596,0,100.0
21.9544892552,8.08789561334,-26.3391588514,-26.0184395195,1.306678246,0.0,180,0.000487416603973,0.000280110650926,-8,12.0,1,30.0,-34.2823788552,0,100.0
22.1960335189,8.00676503275,-26.659130778,-26.3391588514,1.30379830479,0.0,180,0.000490043617717,0.000278810065115,-8,12.0,1,30.0,-34.3293251416,0,100.0
22.4264377055,7.90744896661,-26.9386215765,-26.659130778,1.30075992951,0.0,180,0.000492657222352,0.000277497893965,-7,12.0,1,30.0,-34.3748286891,0,100.0
22.7340453278,8.01745166425,-27.2185588651,-26.9386215765,1.29751868537,0.0,180,0.000495257898526,0.000276176290632,-7,13.0,1,30.0,-34.4191026454,0,100.0
23.0167491535,8.11269824853,-27.4990005842,-27.2185588651,1.29959148777,0.0,180,0.000497856230807,0.000274839865118,-7,13.0,1,30.0,-34.4623058264,0,100.0
23.2280116387,8.07190860755,-27.780340206,-27.4990005842,1.3019332748,0.0,180,0.000500452660877,0.000273488306736,-7,14.0,1,30.0,-34.5044199352,0,100.0
23.4438016931,8.05071582743,-28.0223902474,-27.780340206,1.30610173263,0.0,180,0.000503050714869,0.00027211964733,-6,14.0,1,30.0,-34.5454721672,0,100.0
23.640385987,8.05587657846,-28.2658181839,-28.0223902474,1.31012029127,0.0,180,0.000505650939419,0.000270735779743,-6,14.0,1,30.0,-34.5856703274,0,100.0
23.7978714373,8.00956512754,-28.5105653711,-28.2658181839,1.31757828773,0.0,180,0.000508260029438,0.000269332936688,-6,14.0,1,30.0,-34.6250863051,0,100.0
23.9826826576,8.00965271501,-28.7566077095,-28.5105653711,1.32471886593,0.0,180,0.00051087721051,0.000267911298362,-6,14.0,1,30.0,-34.663674386,0,100.0
24.1910730091,8.04882986082,-29.0039497383,-28.7566077095,1.33172900187,0.0,180,0.000513502079744,0.000266470851934,-6,14.0,1,30.0,-34.7013937421,0,100.0
24.3176904725,7.94529106257,-29.2529023514,-29.0039497383,1.3387637075,0.0,180,0.000516134538823,0.000265011418801,-6,15.0,1,30.0,-34.7382068103,0,100.0
24.5936542761,8.10624787196,-29.4624813418,-29.2529023514,1.34748115784,0.0,180,0.000518777731754,0.000263530983745,-5,15.0,1,30.0,-34.7741171058,0,100.0
24.7353079538,8.11973812418,-29.6740358303,-29.4624813418,1.36048047447,0.0,180,0.00052144093861,0.000262026515113,-5,15.0,1,30.0,-34.8094622324,0,100.0
24.8795435727,8.13422157538,-29.887540005,-29.6740358303,1.37330440542,0.0,180,0.00052412362328,0.00026049794958,-5,15.0,1,30.0,-34.8441928255,0,100.0
25.0146882593,8.1302563837,-30.1029553171,-29.887540005,1.38596077957,0.0,180,0.000526825264324,0.000258945218766,-5,15.0,1,30.0,-34.8782583598,0,100.0
25.2315716334,8.25911793471,-30.2769418037,-30.1029553171,1.39836691321,0.0,180,0.000529545179215,0.00025736835181,-4,15.0,1,30.0,-34.9116049877,0,100.0
25.2786414421,8.16598471162,-30.4524215039,-30.2769418037,1.41114479221,0.0,180,0.000532285103139,0.000255768748376,-4,15.0,1,30.0,-34.9444987455,0,100.0
25.4309870472,8.24119003518,-30.6294101684,-30.4524215039,1.42325573625,0.0,180,0.000535043587958,0.000254146960578,-4,15.0,1,30.0,-34.976887652,0,100.0
25.530438833,8.2289576946,-30.8083446688,-30.6294101684,1.43549442846,0.0,180,0.000537820727108,0.000252502640383,-4,15.0,1,30.0,-35.0087367423,0,100.0
25.586245372,8.16660416716,-30.9891500586,-30.8083446688,1.45127643728,0.0,180,0.000540623193135,0.000250831482097,-4,15.0,1,30.0,-35.0400803337,0,100.0
25.6945336865,8.1823164829,-31.1718019762,-30.9891500586,1.46645057991,0.0,180,0.000543449618147,0.000249133923,-4,15.0,1,30.0,-35.0708582953,0,100.0
