AWA,AWS,HOG,COG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-1.71461259134,9.74225407249,-0.567780799313,2.24115492218,2.28942016654,0.0,180,0.000130676396903,0.000140826509488,-45,0.0,3,-45.0,-10.3955582816,0,100.0
0.436102009755,9.69070843026,-3.32526906847,-0.567780799313,2.2474879735,0.0,180,0.000135729185032,0.000140776436515,-45,0.0,3,-45.0,-10.4592834055,0,100.0
2.56013620689,9.58359082606,-6.03225217824,-3.32526906847,2.20632379537,0.0,180,0.000140681319868,0.000140488706868,-45,0.0,3,-45.0,-10.5050907738,0,100.0
4.66406523267,9.5326539521,-8.6896551629,-6.03225217824,2.16591356546,0.0,180,0.000145523988383,0.00013997696565,-45,0.0,3,-45.0,-10.5335080744,0,100.0
6.74165714571,9.45027619578,-11.2983861141,-8.6896551629,2.12624347474,0.0,180,0.000150249556298,0.000139254725307,-45,0.0,3,-45.0,-10.5450900453,0,100.0
8.83095281437,9.49886732044,-13.8593364913,-11.2983861141,2.08729996706,0.0,180,0.000154851493918,0.000138335302232,-45,0.0,3,-45.0,-10.5404154637,0,100.0
10.8817629808,9.449062229,-16.3733814261,-13.8593364913,2.04906973461,0.0,180,0.000159324302781,0.000137231762174,-45,0.0,3,-45.0,-10.5200841804,0,100.0
12.8850175079,9.31936498151,-18.8413800217,-16.3733814261,2.0115397133,0.0,180,0.000163663443654,0.000135956873772,-45,3.0,3,-45.0,-10.4847141991,0,100.0
14.9386320934,9.36963877581,-21.2641756463,-18.8413800217,1.9746970783,0.0,180,0.000167865266287,0.000134523069519,-45,3.0,3,-45.0,-10.4349388019,0,100.0
16.9411774106,9.32678664017,-23.6447635227,-21.2641756463,1.9385292397,0.0,180,0.0001719269413,0.000132942413505,-45,3.0,3,-45.0,-10.3714037263,0,100.0
18.8822092239,9.20104809779,-25.9931526566,-23.6447635227,1.90475794129,0.0,180,0.000175849901038,0.000131224863393,-45,8.0,3,-45.0,-10.2946818677,0,100.0
20.8385439124,9.16587843083,-28.3155686944,-25.9931526566,1.87899505673,0.0,180,0.000179647124634,0.000129373395419,-45,8.0,3,-45.0,-10.204993274,0,100.0
22.7931847719,9.15888300421,-30.6181495045,-28.3155686944,1.8582134417,0.0,180,0.000183325069898,0.00012739173661,-45,8.0,3,-45.0,-10.1025364632,0,100.0
24.6878708023,9.08195481925,-32.9242826055,-30.6181495045,1.84234286287,0.0,180,0.000186889721685,0.000125282083035,-45,13.0,3,-45.0,-9.98739567587,0,100.0
26.4829074389,8.9396995066,-35.2376868982,-32.9242826055,1.84518512475,0.0,180,0.000190371960542,0.00012302722765,-45,13.0,3,-45.0,-9.8584792493,0,100.0
28.3627388482,8.92187132218,-37.5671150173,-35.2376868982,1.85100295673,0.0,180,0.000193771026321,0.000120626100615,-45,13.0,3,-45.0,-9.71550331377,0,100.0
30.1154396766,8.76209413744,-39.9302306374,-37.5671150173,1.86382395394,0.0,180,0.000197092537734,0.000118071228122,-45,15.0,3,-45.0,-9.55776257938,0,100.0
32.0190439178,8.81736589209,-42.3301161051,-39.9302306374,1.8907780251,0.0,180,0.00020035235122,0.000115342677291,-45,15.0,3,-45.0,-9.38367823954,0,100.0
33.8624280762,8.78132101721,-44.7689752756,-42.3301161051,1.92019834603,0.0,180,0.000203543951271,0.000112435476646,-45,15.0,1,30.0,-9.19253798881,0,100.0
35.6987445267,8.7174375436,-47.2486710724,-44.7689752756,1.95138201734,0.0,180,0.000206658724489,0.000109345721105,-45,15.0,1,30.0,-8.98368757238,0,100.0
37.6176965674,8.70825231668,-46.9377098239,-47.2486710724,1.98405625254,0.0,180,0.00020968676879,0.000106070153657,5,15.0,1,30.0,-8.75651449546,0,100.0
37.3276712287,8.83432214795,-46.6215647742,-46.9377098239,2.0186026564,0.0,180,0.000212785578982,0.00010275432125,5,15.0,1,30.0,-8.524629214,0,100.0
36.8532585496,8.79174413246,-46.3003833017,-46.6215647742,2.05225326406,0.0,180,0.000215954600063,9.94006478869e-05,5,15.0,1,30.0,-8.28808234396,0,100.0
36.6171055212,8.9616100982,-45.9740484659,-46.3003833017,2.0849471657,0.0,180,0.000219193154384,9.60116489827e-05,5,15.0,1,30.0,-8.04693064917,0,100.0
36.210958607,8.9823731592,-45.5768097599,-45.9740484659,2.11840018605,0.0,180,0.000222503230048,9.25870707969e-05,6,15.0,1,30.0,-7.80103130421,0,100.0
35.6314020856,8.89107174625,-45.1739550145,-45.5768097599,2.15009460954,0.0,180,0.000225886846691,8.9134631686e-05,6,15.0,1,30.0,-7.55090103989,0,100.0
35.104013912,8.8447978645,-44.8337129805,-45.1739550145,2.18049198971,0.0,180,0.000229342832625,8.56575964266e-05,5,15.0,1,30.0,-7.29665492488,0,100.0
34.6586528296,8.81503940704,-44.4892436889,-44.8337129805,2.20867866081,0.0,180,0.000232864346113,8.21564645107e-05,5,15.0,1,30.0,-7.0381171533,0,100.0
34.2575955662,8.82188969837,-44.140814767,-44.4892436889,2.23611987155,0.0,180,0.000236450858016,7.86333323504e-05,5,15.0,1,30.0,-6.77531685275,0,100.0
33.87782951,8.84110225493,-43.8588151756,-44.140814767,2.26182378295,0.0,180,0.000240100200462,7.50918291136e-05,4,15.0,1,30.0,-6.50839893998,0,100.0
33.7036567138,8.98828944224,-43.5736067622,-43.8588151756,2.28720208452,0.0,180,0.000243808071016,7.15287954573e-05,4,15.0,1,30.0,-6.23690694659,0,100.0
33.4606594383,9.08071387401,-43.3573191006,-43.5736067622,2.31322774065,0.0,180,0.000247576024196,6.79439304129e-05,3,15.0,1,30.0,-5.96068014298,0,100.0
33.2940789352,9.18674825277,-43.1386956801,-43.3573191006,2.33814886852,0.0,180,0.000251398221961,6.43348472799e-05,3,15.0,1,30.0,-5.67930196963,0,100.0
32.919043754,9.10829041161,-42.9178330616,-43.1386956801,2.36339927973,0.0,180,0.000255275588586,6.07015568902e-05,3,15.0,1,30.0,-5.39262132397,0,100.0
32.6630506958,9.13260044996,-42.6947555937,-42.9178330616,2.38760582984,0.0,180,0.000259206788054,5.70461801083e-05,3,15.0,1,30.0,-5.10064963481,0,100.0
32.3397938507,9.09758060743,-42.5446475361,-42.6947555937,2.41154916234,0.0,180,0.000263191754849,5.33696338722e-05,2,15.0,1,30.0,-4.80330160357,0,100.0
32.2115579279,9.17333006813,-42.3931783141,-42.5446475361,2.43346676352,0.0,180,0.000267222645246,4.96702207253e-05,2,15.0,1,30.0,-4.50019725308,0,100.0
32.0292838004,9.20268152746,-42.2403597061,-42.3931783141,2.45553318923,0.0,180,0.000271299941705,4.59480275524e-05,2,15.0,1,30.0,-4.19117735988,0,100.0
31.8629061528,9.24554208109,-42.0861972216,-42.2403597061,2.47740866919,0.0,180,0.000275423562949,4.2203659813e-05,2,15.0,1,30.0,-3.87612017356,0,100.0
31.6026199623,9.20607878353,-42.0084533489,-42.0861972216,2.49919483348,0.0,180,0.000279593595322,3.84375707792e-05,1,15.0,1,30.0,-3.55488655492,0,100.0
31.448084486,9.20319747655,-41.9301125854,-42.0084533489,2.52029530088,0.0,180,0.000283803984315,3.46453945366e-05,1,15.0,1,30.0,-3.22685207108,0,100.0
31.2770306183,9.18010072727,-41.8511909351,-41.9301125854,2.53964526381,0.0,180,0.000288051920131,3.08299079178e-05,1,15.0,1,30.0,-2.89207002844,0,100.0
31.2826176405,9.30696615654,-41.7716711805,-41.8511909351,2.55847641107,0.0,180,0.000292336644374,2.69920282692e-05,1,15.0,1,30.0,-2.55043442912,0,100.0
31.2354987018,9.39142556549,-41.6915457307,-41.7716711805,2.57786571534,0.0,180,0.000296659202946,2.31310588923e-05,1,15.0,1,30.0,-2.20169068711,0,100.0
31.1872160078,9.47645233165,-41.6108070095,-41.6915457307,2.59750109642,0.0,180,0.000301020122324,1.92467755845e-05,1,15.0,1,30.0,-1.84561740881,0,100.0
30.907052595,9.35825305042,-41.5294922032,-41.6108070095,2.61738208585,0.0,180,0.000305419930794,1.53389585337e-05,1,15.0,1,30.0,-1.48198532145,0,100.0
30.8278549227,9.41179609885,-41.4476001065,-41.5294922032,2.63605756867,0.0,180,0.000309856713799,1.14095512914e-05,1,15.0,1,30.0,-1.11076248774,0,100.0
30.7443232744,9.46187533139,-41.4476001065,-41.4476001065,2.65477213159,0.0,180,0.000314330647086,7.45863790846e-06,0,15.0,1,30.0,-0.731741077589,0,100.0
30.7463900046,9.53044358932,-41.4476001065,-41.4476001065,2.6735004025,0.0,180,0.00031883614204,3.47985253788e-06,0,15.0,1,30.0,-0.344065209601,0,100.0
30.7980940261,9.64377869361,-41.4476001065,-41.4476001065,2.69237374006,0.0,180,0.000323373443133,-5.2702071305e-07,0,15.0,1,30.0,0.0525202275279,0,100.0
30.7039174194,9.62887735565,-41.4476001065,-41.4476001065,2.71170814948,0.0,180,0.000327943327384,-4.56266802561e-06,0,15.0,1,30.0,0.458325897139,0,100.0
30.7374837781,9.72592821287,-41.4476001065,-41.4476001065,2.7305823652,0.0,180,0.000332545019254,-8.62640452542e-06,0,15.0,1,30.0,0.873532378146,0,100.0
30.8354498653,9.88375092299,-41.4476001065,-41.4476001065,2.74980172114,0.0,180,0.000337179100389,-1.27187438607e-05,0,15.0,1,30.0,1.29844796463,0,100.0
30.7329759016,9.86148662853,-41.4476001065,-41.4476001065,2.76979248588,0.0,180,0.000341846870799,-1.68408340658e-05,0,15.0,1,30.0,1.73345872051,0,100.0
30.5755106064,9.78865433072,-41.4476001065,-41.4476001065,2.78925862389,0.0,180,0.00034654744636,-2.09918943751e-05,0,15.0,1,30.0,2.17875708675,0,100.0
30.646667469,9.91803770273,-41.4476001065,-41.4476001065,2.80784978767,0.0,180,0.00035127935253,-2.5170622625e-05,0,15.0,1,30.0,2.63447972752,0,100.0
30.6174710662,9.95915677645,-41.4476001065,-41.4476001065,2.82702142731,0.0,180,0.00035604356755,-2.93778826975e-05,0,15.0,1,30.0,3.10100284551,0,100.0
30.5044275988,9.92415854547,-41.4476001065,-41.4476001065,2.84613462251,0.0,180,0.000360839992929,-3.36135876139e-05,0,15.0,1,30.0,3.57860765426,0,100.0
30.5285649967,10.0105268245,-41.4476001065,-41.4476001065,2.8646486207,0.0,180,0.000365667618873,-3.78768456307e-05,0,15.0,1,30.0,4.06748835395,0,100.0
30.5642384413,10.1088150444,-41.4476001065,-41.4476001065,2.88343831533,0.0,180,0.000370526909998,-4.21680670479e-05,0,15.0,1,30.0,4.56799180689,0,100.0
30.5982448826,10.2074463646,-41.4476001065,-41.4476001065,2.90258350612,0.0,180,0.000375418465402,-4.64877809258e-05,0,15.0,1,30.0,5.08048858622,0,100.0
30.7567698583,10.4265716338,-41.4476001065,-41.4476001065,2.92208012419,0.0,180,0.000380342877323,-5.08365102692e-05,0,15.0,1,30.0,5.60535898723,0,100.0
30.7344790532,10.4788371271,-41.4476001065,-41.4476001065,2.94277944058,0.0,180,0.000385302172601,-5.52160449707e-05,0,15.0,1,30.0,6.14315061281,0,100.0
30.5693362664,10.3942076261,-41.4476001065,-41.4476001065,2.9634716753,0.0,180,0.000390296339299,-5.96263744911e-05,0,15.0,1,30.0,6.69420547566,0,100.0
30.4492288402,10.350461594,-41.4476001065,-41.4476001065,2.98318250347,0.0,180,0.000395323723512,-6.4066038271e-05,0,15.0,1,30.0,7.25868541305,0,100.0
30.423423517,10.3872022372,-41.4476001065,-41.4476001065,3.00070924587,0.0,180,0.000400380644526,-6.85317858871e-05,0,15.0,1,30.0,7.83651079749,0,100.0
30.2591473835,10.2961609276,-41.4476001065,-41.4476001065,3.01817113843,0.0,180,0.000405466993053,-7.30235208277e-05,0,15.0,1,30.0,8.42799531571,0,100.0
30.2199363376,10.3167807834,-41.4476001065,-41.4476001065,3.03467844575,0.0,180,0.000410581160386,-7.75398224498e-05,0,15.0,1,30.0,9.03327561462,0,100.0
30.2909530257,10.4375402222,-41.4476001065,-41.4476001065,3.05102717725,0.0,180,0.000415722879287,-8.2080454756e-05,0,15.0,1,30.0,9.65263983668,0,100.0
30.077265654,10.3006056897,-41.4476001065,-41.4476001065,3.06791843196,0.0,180,0.000420893064038,-8.6646225146e-05,0,15.0,1,30.0,10.2865208997,0,100.0
30.0547397702,10.3328738521,-41.4476001065,-41.4476001065,3.08354557566,0.0,180,0.000426089584308,-9.1235252331e-05,0,15.0,1,30.0,10.9349764632,0,100.0
29.8966681014,10.2448093565,-41.4476001065,-41.4476001065,3.09911147877,0.0,180,0.000431312336889,-9.58474451709e-05,0,15.0,1,30.0,11.5983039958,0,100.0
29.746117982,10.1626722447,-41.4476001065,-41.4476001065,3.11377827789,0.0,180,0.000436559806575,-0.000100481465591,0,15.0,1,30.0,12.2766134476,0,100.0
29.5968434005,10.0810203519,-41.4476001065,-41.4476001065,3.12760376768,0.0,180,0.000441830575557,-0.00010513606153,0,15.0,1,30.0,12.9700099929,0,100.0
29.6468614789,10.1652263799,-41.4476001065,-41.4476001065,3.14060674029,0.0,180,0.000447123257693,-0.000109810008892,0,15.0,1,30.0,13.6785844454,0,100.0
29.6644415907,10.2234575084,-37.4888579795,-41.4476001065,3.15395865762,0.0,180,0.000452438441039,-0.000114503826987,45,15.0,3,45.0,14.4026786868,0,100.0
26.8365948486,10.4288248747,-33.5299217227,-37.4888579795,3.16747202597,0.0,180,0.000458089102258,-0.000118837986249,45,15.0,3,45.0,15.1067887979,0,100.0
23.8584059621,10.4149818819,-29.5890425232,-33.5299217227,3.16762735332,0.0,180,0.000464025807789,-0.000122771866041,45,15.0,3,45.0,15.7853961213,0,100.0
21.1736595414,10.6387265647,-25.6832609041,-29.5890425232,3.15317952567,0.0,180,0.000470190593139,-0.000126272392257,45,15.0,3,45.0,16.4330715371,0,100.0
18.4380782447,10.7393887674,-21.8340429684,-25.6832609041,3.12509722053,0.0,180,0.000476522602144,-0.000129317504331,45,12.0,3,45.0,17.0450425623,0,100.0
15.7544372498,10.8153217603,-18.0502995219,-21.8340429684,3.07983943946,0.0,180,0.000482950294656,-0.000131892829026,45,12.0,3,45.0,17.6164701625,0,100.0
13.0672677821,10.7996053841,-14.335857754,-18.0502995219,3.02745193698,0.0,180,0.000489421937679,-0.000134001876313,45,12.0,3,45.0,18.144939872,0,100.0
10.3704602602,10.6412322854,-10.6894483602,-14.335857754,2.97200222055,0.0,180,0.000495895832248,-0.000135656366872,45,6.0,3,45.0,18.629078146,0,100.0
7.76456220809,10.605560765,-7.10982528403,-10.6894483602,2.9175681011,0.0,180,0.000502341583749,-0.000136873074869,45,6.0,3,45.0,19.0683434796,0,100.0
5.19494686671,10.6090454924,-3.59576529154,-7.10982528403,2.86413097733,0.0,180,0.000508731506339,-0.000137670094592,45,1.0,3,45.0,19.4622755,0,100.0
2.63534890908,10.520387624,-0.146067552897,-3.59576529154,2.81167258862,0.0,180,0.000515040556402,-0.000138066558234,45,1.0,3,45.0,19.8104959855,0,100.0
0.107337876007,10.4098881138,3.24044676769,-0.146067552897,2.76017500881,0.0,180,0.000521246248789,-0.000138082378811,45,0.0,3,45.0,20.112710877,0,100.0
-2.39542913569,10.3856051487,6.56493491488,3.24044676769,2.70962064008,0.0,180,0.00052732855923,-0.000137738017591,45,0.0,3,45.0,20.368713177,0,100.0
-4.86758489267,10.2672045339,9.82853293769,6.56493491488,2.65999220691,0.0,180,0.000533269815967,-0.000137054275205,45,0.0,3,45.0,20.578386627,0,100.0
-7.33631939657,10.2508674489,13.0323560776,9.82853293769,2.6112727502,0.0,180,0.000539054583339,-0.000136052105396,45,0.0,3,45.0,20.7417100468,0,100.0
-9.79208629323,10.2269486863,16.1774991499,13.0323560776,2.56344562147,0.0,180,0.000544669539676,-0.00013475245026,45,-1.0,3,45.0,20.8587622089,0,100.0
-12.2040448451,10.1181576569,19.2650369174,16.1774991499,2.51649447716,0.0,180,0.000550103351631,-0.000133176095739,45,-1.0,3,45.0,20.9297271083,0,100.0
-14.6198660477,10.0646234205,22.296024458,19.2650369174,2.47040327305,0.0,180,0.00055534654672,-0.000131343546049,45,-5.0,3,45.0,20.954899474,0,100.0
-16.9712319047,9.91455289505,25.2753373306,22.296024458,2.42515625879,0.0,180,0.000560391385666,-0.00012927491572,45,-5.0,3,45.0,20.9346903521,0,100.0
-19.289874188,9.76074063365,28.2121790802,25.2753373306,2.38381028058,0.0,180,0.000565237828874,-0.000126986564249,45,-8.0,3,45.0,20.8694898001,0,100.0
-21.5124394864,9.5216360408,31.1158815084,28.2121790802,2.34982825055,0.0,180,0.00056989333729,-0.00012448902828,45,-8.0,3,45.0,20.7593426885,0,100.0
-23.8254877116,9.46127577308,34.0059744197,31.1158815084,2.32331278931,0.0,180,0.000574365311893,-0.000121789669811,45,-12.0,3,45.0,20.60388027,0,100.0
-26.1140911575,9.41916185986,36.8912855859,34.0059744197,2.31242353131,0.0,180,0.00057867520085,-0.000118881959088,45,-12.0,3,45.0,20.4014227137,0,100.0
-28.4557632492,9.44705193022,39.7950958676,36.8912855859,2.30859755749,0.0,180,0.000582826381365,-0.000115766151782,45,-15.0,3,45.0,20.1502365289,0,100.0
-30.6778909889,9.38488280066,42.7292134805,39.7950958676,2.32339908514,0.0,180,0.00058683995595,-0.000112422749473,45,-15.0,3,45.0,19.8463776845,0,100.0
