AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
41.765183581,8.07125390735,0.0,0.0960747594461,0.0960747594461,-132.223516152,1.45160850028e-07,1.59958129385e-07,0,0,0,0,-0.0102040022136,0,0
41.4879562999,8.0580231755,0.0,0.0789854231039,0.0789854231039,-131.862753982,2.63670772646e-07,2.92212455387e-07,0,0,0,0,-0.0186431909373,0,0
41.2530108626,8.17137463946,0.0,0.133477434707,0.133477434707,-131.877786118,4.63999272886e-07,5.15656437111e-07,0,0.0,0,0,-0.0329062826724,0,0
41.1416113052,8.14084370114,0.0,0.152099188625,0.152099188625,-131.855920569,6.92178892854e-07,7.70360717172e-07,-45,0.0,0,0,-0.0491725619297,0,0
41.2806194598,7.97300107424,0.0,0.0280488452534,0.0280488452534,-131.413953932,7.33894280076e-07,8.17654311978e-07,-45,0.0,0,-0.0491725619298,-0.0521937629236,0,100.0
41.7737531139,8.07586497497,-0.0880543298858,0.00423509351265,0.00423509351265,-131.793777774,7.40240083223e-07,8.24753257949e-07,-45,15.0,0,-0.0491725619298,-0.052647285677,0,100.0
68.7666921659,8.08222341355,-0.282084545149,0.112892026116,0.0530597395235,-131.704592442,9.78007551316e-07,9.13573231287e-07,-45,15.0,0,-0.0491725619298,-0.058332466901,0,100.0
87.1296481372,8.0245904638,-0.582541194792,0.160274825398,0.00747306328145,-131.546444644,1.33819051246e-06,9.24429503417e-07,-45,15.0,0,-0.0583324669011,-0.0590493509496,0,100.0
77.2884319047,8.16731539227,-0.988634668573,0.29617351219,0.0764696452522,-131.493763229,1.99256677751e-06,1.04771235233e-06,-45,15.0,0,-0.0590493509496,-0.0669730842716,0,100.0
70.376842318,8.45036802685,-1.50016956341,0.465299244211,0.183952202096,-131.145265573,2.99510931953e-06,1.34655199117e-06,-45,15.0,0,-0.0669730842714,-0.0861722168105,0,100.0
71.9477221087,8.35327653129,-2.1146875466,0.556540725269,0.197502656348,-131.1732645,4.20733414051e-06,1.65670432605e-06,-45,15.0,0,-0.0861722168106,-0.106164028628,0,100.0
75.7047437685,8.30177991069,-2.83083894183,0.608565160941,0.165333415353,-130.635891475,5.55412922146e-06,1.89799735237e-06,-45,15.0,0,-0.106164028628,-0.121809875841,0,100.0
77.3717985013,8.31117251782,-3.64697103742,0.685093593236,0.162508823201,-130.810164433,7.07964135924e-06,2.11091219292e-06,-45,15.0,0,-0.121809875841,-0.135706186932,0,100.0
73.1884888588,8.4122970307,-4.56168937343,0.844381282854,0.270639742088,-130.769472721,8.94216856033e-06,2.47835341356e-06,-45,15.0,0,-0.135706186932,-0.159661775406,0,100.0
73.3798564354,8.4008277439,-5.57303348784,0.940941364666,0.29956049487,-130.924570531,1.10236447023e-05,2.85636326985e-06,-45,15.0,0,-0.159661775406,-0.184445638194,0,100.0
75.849740789,8.42796549228,-6.6804587784,0.993950567696,0.274608656839,-131.017338087,1.32395614139e-05,3.14551869042e-06,-45,15.0,0,-0.159661775406,-0.203625823142,0,100.0
75.1501758403,8.52192096248,-7.88339997351,1.10555244006,0.327915808751,-131.233456509,1.57041447617e-05,3.46820384952e-06,-45,15.0,0,-0.203625823142,-0.225141635488,0,100.0
73.6595905297,8.56439547578,-9.18028956469,1.23561735543,0.408507783736,-131.334361773,1.84542742592e-05,3.8610310609e-06,-45,15.0,0,-0.203625823142,-0.251425473022,0,100.0
78.9366070319,8.32806625077,-10.4668116848,1.22362155907,0.297114081015,-131.780828221,2.1202464282e-05,3.9869504873e-06,-41,15.0,0,-0.251425473022,-0.260438529242,0,100.0
81.7521991831,8.24400939681,-11.8342279958,1.26114356414,0.254570164581,-131.920508819,2.40377671773e-05,3.9596696224e-06,-41,15.0,0,-0.260438529241,-0.259495310842,0,100.0
92.307605406,8.04919403741,-13.2788858731,1.1933106011,0.0276585905387,-131.861235325,2.66741793382e-05,3.46225877032e-06,-41,15.0,0,-0.259495310842,-0.227584342788,0,100.0
94.4890741883,8.08861915926,-11.6398604542,1.24762303863,0.00372912204052,-131.747434733,2.94059020995e-05,2.82514254774e-06,45,15.0,0,-0.227584342787,-0.18628899188,0,100.0
85.0733468979,8.255662815,-9.91786868432,1.41614484786,0.191131524058,-131.43727896,3.25781242052e-05,2.55241578715e-06,45,15.0,0,-0.18628899188,-0.168922285621,0,100.0
81.5005788841,8.53200204232,-8.91937766045,1.52656445293,0.253489696809,-131.690610513,3.60086070814e-05,2.44446407296e-06,23,15.0,0,-0.168922285621,-0.162421527889,0,100.0
84.6418154056,8.68827749307,-7.87346940581,1.52268975354,0.133565776241,-131.932088886,3.94205590186e-05,2.16388021537e-06,23,15.0,0,-0.162421527889,-0.144349474682,0,100.0
83.312892463,8.67687509589,-6.78119213903,1.5940518778,0.134502901137,-132.132602448,4.29962810174e-05,1.92171028466e-06,23,15.0,0,-0.144349474683,-0.128730634379,0,100.0
81.0523365749,8.64219064079,-5.64375020327,1.68084118194,0.162495057819,-132.12998336,4.67723872074e-05,1.77277972931e-06,23,15.0,0,-0.128730634379,-0.119280779054,0,100.0
75.1887452695,8.65645723021,-4.70925421169,1.85474772394,0.322531571794,-131.577405376,5.09386105136e-05,1.95107693481e-06,18,15.0,0,-0.119280779054,-0.131922833767,0,100.0
72.3789694758,8.84944723652,-3.73985796916,1.9816122759,0.40620037398,-131.603781338,5.53787291601e-05,2.31815864537e-06,18,15.0,0,-0.131922833767,-0.157568725142,0,100.0
70.2767904907,8.98843371298,-2.73574575872,2.09199809755,0.464118003261,-131.594525637,6.00533326611e-05,2.83825726955e-06,18,15.0,0,-0.157568725142,-0.193996188125,0,100.0
69.3152496768,9.02874752134,-1.69750017698,2.16065732473,0.465744251966,-131.483085693,6.48755291834e-05,3.42543934012e-06,18,15.0,0,-0.193996188125,-0.235484581086,0,100.0
67.9070588699,9.28472807377,-3.53763578018,2.25071110204,0.5,-130.931498451,6.98839404541e-05,4.14812781309e-06,-32,15.0,0,-0.235484581086,-0.286889617717,0,100.0
69.2288423029,9.21350866237,-5.43598291175,2.30311640757,0.5,-130.98562721,7.50299056155e-05,4.72416853539e-06,-32,15.0,0,-0.286889617717,-0.328770671711,0,100.0
