AWA,AWS,HOG,COG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-66.0468459506,8.50330699291,72.9224581235,74.5791930014,1.3087323143,0.0,180,4.05147733268e-06,2.7652334428e-05,-43,-15.0,1,-30.0,-1.77113074654,0,100.0
-64.1895649713,8.65314070082,71.4266482343,72.9224581235,1.37439087278,0.0,180,4.95891847667e-06,3.0606137131e-05,-36,-15.0,1,-30.0,-1.96217072931,0,100.0
-62.499446172,8.79496928902,69.8632733915,71.4266482343,1.43978714727,0.0,180,5.98998799266e-06,3.36746184416e-05,-36,-15.0,1,-30.0,-2.16120655121,0,100.0
-60.6745179,8.8475172534,68.2333431161,69.8632733915,1.50482158276,0.0,180,7.15472697115e-06,3.68511067044e-05,-36,-15.0,1,-30.0,-2.36793652268,0,100.0
-58.5363308268,8.65022047255,66.5412232469,68.2333431161,1.56888430705,0.0,180,8.4627573227e-06,4.01269433412e-05,-36,-15.0,1,-30.0,-2.58194367739,0,100.0
-56.8732027446,8.89681360795,64.786855058,66.5412232469,1.62874470668,0.0,180,9.92052529072e-06,4.3486187497e-05,-36,-15.0,1,-30.0,-2.80234554295,0,100.0
-55.0968020303,9.07674431643,63.4325487058,64.786855058,1.68866163284,0.0,180,1.15378375681e-05,4.69211053022e-05,-26,-15.0,1,-30.0,-3.02880721112,0,100.0
-53.7091155951,9.25637744364,62.032357834,63.4325487058,1.7478957706,0.0,180,1.32954452763e-05,5.0435952619e-05,-26,-15.0,1,-30.0,-3.26167414065,0,100.0
-52.13513613,9.28586568611,60.5880077554,62.032357834,1.80711527981,0.0,180,1.52008559262e-05,5.40243963737e-05,-26,-15.0,1,-30.0,-3.50070001595,0,100.0
-50.7602031625,9.51354618477,59.0991643945,60.5880077554,1.86410806493,0.0,180,1.72590378312e-05,5.76752938815e-05,-26,-15.0,1,-30.0,-3.74532769966,0,100.0
-49.2219430757,9.61180696197,57.5670589632,59.0991643945,1.92153201475,0.0,180,1.94776867224e-05,6.13822633569e-05,-26,-15.0,1,-30.0,-3.99532757456,0,100.0
-47.5698761327,9.61370417617,55.9930445612,57.5670589632,1.97736693693,0.0,180,2.18619813942e-05,6.51345404287e-05,-26,-15.0,1,-30.0,-4.25018467829,0,100.0
-46.0207666751,9.72454143086,54.9160534955,55.9930445612,2.03145552075,0.0,180,2.44164593392e-05,6.89207182023e-05,-17,-15.0,1,-30.0,-4.50934525643,0,100.0
-45.0445310898,9.94774965174,53.8116896153,54.9160534955,2.08409416707,0.0,180,2.71096741622e-05,7.27550584999e-05,-17,-15.0,1,-30.0,-4.77374057472,0,100.0
-43.9559993889,10.0765963787,52.6806047471,53.8116896153,2.13706352315,0.0,180,2.99466065634e-05,7.66328948657e-05,-17,-15.0,1,-30.0,-5.04324762223,0,100.0
-42.8569354853,10.2021783873,51.5234726129,52.6806047471,2.18877152417,0.0,180,3.29300148522e-05,8.05464291091e-05,-17,-15.0,1,-30.0,-5.31753315647,0,100.0
-41.5546969424,10.1262395529,50.3418820517,51.5234726129,2.23917580036,0.0,180,3.60623557839e-05,8.44876344433e-05,-17,-15.0,1,-30.0,-5.59625089058,0,100.0
-40.3921911112,10.1879205901,49.5558988225,50.3418820517,2.2865055014,0.0,180,3.93432153896e-05,8.84453318131e-05,-11,-15.0,1,-30.0,-5.87883015462,0,100.0
-39.5898429185,10.2483400313,48.7551676804,49.5558988225,2.33053168637,0.0,180,4.27422679326e-05,9.24329822924e-05,-11,-15.0,1,-30.0,-6.16611391083,0,100.0
-38.6466176629,10.1713184019,47.9406783916,48.7551676804,2.37426096302,0.0,180,4.62615337625e-05,9.6446666067e-05,-11,-15.0,1,-30.0,-6.45800629442,0,100.0
-38.0265825238,10.4143972642,47.1125166229,47.9406783916,2.41505546812,0.0,180,4.98989408486e-05,0.000100478014309,-11,-15.0,1,-30.0,-6.75408737065,0,100.0
-37.3931066651,10.6572645316,46.2707905933,47.1125166229,2.45559596144,0.0,180,5.36562669732e-05,0.000104523150542,-11,-15.0,1,-30.0,-7.05426380105,0,100.0
-36.5588497353,10.6909835437,45.7246189212,46.2707905933,2.49581557225,0.0,180,5.75351191566e-05,0.000108577996893,-7,-15.0,1,-30.0,-7.35843129397,0,100.0
-35.9848509998,10.7312813999,45.1703094391,45.7246189212,2.53556808891,0.0,180,6.15148412161e-05,0.000112659676827,-7,-15.0,1,-30.0,-7.66771351406,0,100.0
-35.320205615,10.668263507,44.6084530943,45.1703094391,2.57334736672,0.0,180,6.55937470958e-05,0.000116762903845,-7,-15.0,1,-30.0,-7.98188837664,0,100.0
-34.635458638,10.5769493433,44.2014474674,44.6084530943,2.60838320839,0.0,180,6.97687724574e-05,0.000120881253204,-5,-15.0,1,-30.0,-8.30063991345,0,100.0
-34.3893225907,10.8087724322,43.7893148432,44.2014474674,2.64207403275,0.0,180,7.40272499419e-05,0.00012502265093,-5,-15.0,1,-30.0,-8.62452140792,0,100.0
-33.9107921511,10.791391479,43.3721693576,43.7893148432,2.67535589795,0.0,180,7.83694237241e-05,0.000129185091696,-5,-15.0,1,-30.0,-8.95353735674,0,100.0
-33.6085274392,10.9656836216,42.9498999458,43.3721693576,2.70789685073,0.0,180,8.27949691002e-05,0.000133366051795,-5,-15.0,1,-30.0,-9.28765267764,0,100.0
-33.2965835373,11.138139032,42.6933417695,42.9498999458,2.74115877973,0.0,180,8.73059449951e-05,0.000137565236401,-3,-15.0,1,-30.0,-9.62701388831,0,100.0
-33.1946521316,11.3960320649,42.4336710249,42.6933417695,2.77348788811,0.0,180,9.18891021322e-05,0.000141793466075,-3,-15.0,1,-30.0,-9.97235552086,0,100.0
-32.7863031426,11.3022612506,42.1710089974,42.4336710249,2.807135892,0.0,180,9.65472097891e-05,0.000146051925459,-3,-15.0,1,-30.0,-10.323936846,0,100.0
-32.516599031,11.3667908476,41.9053662414,42.1710089974,2.83947275623,0.0,180,0.000101278674055,0.000150337794838,-3,-15.0,1,-30.0,-10.6816921046,0,100.0
-32.2438047786,11.4284346163,41.7263495566,41.9053662414,2.87169552356,0.0,180,0.000106083876439,0.000154650068785,-2,-15.0,1,-30.0,-11.0457064156,0,100.0
-32.0425610333,11.4830699546,41.545466213,41.7263495566,2.9021170449,0.0,180,0.000110953575501,0.000158992831314,-2,-15.0,1,-30.0,-11.4162882441,0,100.0
-31.7206257287,11.3972828412,41.3627888401,41.545466213,2.93237825879,0.0,180,0.000115887880885,0.000163365321249,-2,-15.0,1,-30.0,-11.7935311593,0,100.0
-31.3394984178,11.2440328633,41.1785201881,41.3627888401,2.96146204427,0.0,180,0.0001208851793,0.000167765267618,-2,-15.0,1,-30.0,-12.1773986487,0,100.0
-31.1870312574,11.3360912819,40.9926489805,41.1785201881,2.98725895979,0.0,180,0.000125940256354,0.000172187306645,-2,-15.0,1,-30.0,-12.5675759701,0,100.0
-31.0532553082,11.4513192733,40.8988871967,40.9926489805,3.01323868437,0.0,180,0.000131053739907,0.000176631238397,-1,-15.0,1,-30.0,-12.9641955225,0,100.0
-30.9885622656,11.5630718808,40.8043037239,40.8988871967,3.03956279686,0.0,180,0.000136219224534,0.000181105545942,-1,-15.0,1,-30.0,-13.3678923514,0,100.0
-30.9212546108,11.6739699538,40.7088892611,40.8043037239,3.06620025088,0.0,180,0.000141437421084,0.000185610456422,-1,-15.0,1,-30.0,-13.7788319214,0,100.0
-30.7541130054,11.6699570547,40.6126599097,40.7088892611,3.09313922458,0.0,180,0.000146709024203,0.000190146173584,-1,-15.0,1,-30.0,-14.1971813877,0,100.0
-30.47557012,11.5375224991,40.5157116531,40.6126599097,3.1195562289,0.0,180,0.000152033324913,0.00019471169229,-1,-15.0,1,-30.0,-14.6229982781,0,100.0
-30.4502370648,11.6824416109,40.5157116531,40.5157116531,3.14286164236,0.0,180,0.000157405177313,0.000199302235873,0,-15.0,1,-30.0,-15.0559809099,0,100.0
-30.2821361202,11.5798910124,40.5157116531,40.5157116531,3.16675060938,0.0,180,0.000162817861293,0.000203927672289,0,-15.0,1,-30.0,-15.4968389528,0,100.0
-30.1821021179,11.5513372412,40.5157116531,40.5157116531,3.18948702997,0.0,180,0.000168269406894,0.000208586318099,0,-15.0,1,-30.0,-15.9455339408,0,100.0
-29.9882701539,11.4196425233,40.5157116531,40.5157116531,3.21160793547,0.0,180,0.000173758762061,0.000213277274265,0,-15.0,1,-30.0,-16.4020971142,0,100.0
-29.8833787647,11.3814905191,40.5157116531,40.5157116531,3.23240547867,0.0,180,0.000179283664875,0.000217998607852,0,-15.0,1,-30.0,-16.8664532805,0,100.0
-29.6700916905,11.2298389624,40.5157116531,40.5157116531,3.25255609763,0.0,180,0.000184843009596,0.000222749373944,0,-15.0,1,-30.0,-17.3386171178,0,100.0
-29.7048879965,11.3304050291,40.5157116531,40.5157116531,3.27128029798,0.0,180,0.000190434358157,0.000227527489079,0,-15.0,1,-30.0,-17.8184832362,0,100.0
-29.8445787393,11.54392207,40.5157116531,40.5157116531,3.29036272081,0.0,180,0.00019605832284,0.000232333476487,0,-15.0,1,-30.0,-18.3062018779,0,100.0
-29.8999214472,11.6747188637,40.5157116531,40.5157116531,3.31058432343,0.0,180,0.000201716850758,0.00023716900008,0,-15.0,1,-30.0,-18.8020412366,0,100.0
-29.9952539623,11.8531799556,40.5157116531,40.5157116531,3.33134749774,0.0,180,0.000207410867577,0.000242034850894,0,-15.0,1,-30.0,-19.3061836236,0,100.0
-30.0017364592,11.9374037745,40.5157116531,40.5157116531,3.35297465022,0.0,180,0.00021314185003,0.000246932290877,0,-15.0,1,-30.0,-19.8188619759,0,100.0
-29.9606587793,11.9688494161,36.2708142675,40.5157116531,3.3747929141,0.0,180,0.000218910124768,0.00025186159917,-45,-15.0,0,-19.8188619759,-20.3402075945,0,100.0
-26.6471577301,12.0193041315,32.0198763808,36.2708142675,3.39643080829,0.0,180,0.000225066663595,0.000256379200072,-45,-15.0,1,-30.0,-20.8473005708,0,100.0
-23.4050170018,12.0393519611,27.7908455117,32.0198763808,3.40126393898,0.0,180,0.000231550345125,0.000260433782112,-45,-15.0,1,-30.0,-21.3352856325,0,100.0
-20.4207652908,12.2987120116,23.603549147,27.7908455117,3.38373567796,0.0,180,0.000238280509003,0.000263980820863,-45,-15.0,1,-30.0,-21.798945898,0,100.0
-17.1749528875,11.981403859,24.5160248173,23.603549147,3.35034303174,0.0,180,0.000245182906635,0.000266996913428,9,-15.0,1,-30.0,-22.2344860947,0,100.0
-17.9273906229,11.9345934136,25.4163894209,24.5160248173,3.3001177017,0.0,180,0.000251933656221,0.000270075687769,9,-15.0,1,-30.0,-22.6765018265,0,100.0
-18.6000799485,11.7754620129,26.306316929,25.4163894209,3.25631604605,0.0,180,0.000258546245569,0.000273217894364,9,-15.0,1,-30.0,-23.1252616429,0,100.0
-19.3211279562,11.7288109062,27.1839646291,26.306316929,3.21856858036,0.0,180,0.00026503315532,0.000276424814786,9,-10.0,0,-23.1252616429,-23.5810678023,0,100.0
-19.9687262039,11.5457310401,28.0504837711,27.1839646291,3.17415664384,0.0,180,0.000271381360514,0.000279685103485,9,-10.0,0,-23.5810678023,-24.0424176684,0,100.0
-20.6778721728,11.4845748399,24.1787414941,28.0504837711,3.13390839069,0.0,180,0.000277599673529,0.000282998470463,-45,-10.0,0,-23.5810678023,-24.5093440542,0,100.0
-17.7184622287,11.2771034091,20.3648102326,24.1787414941,3.09786163401,0.0,180,0.00028395358951,0.000285851200343,-45,-10.0,1,-30.0,-24.9517079582,0,100.0
-14.9845553503,11.3256025638,16.6207335588,20.3648102326,3.05160583648,0.0,180,0.000290385690415,0.000288238781428,-45,-9.0,1,-30.0,-25.3671352911,0,100.0
-12.323884682,11.4366652676,12.9452320414,16.6207335588,2.99571372595,0.0,180,0.000296839559955,0.000290165306783,-45,-9.0,1,-30.0,-25.7537140236,0,100.0
-9.56336026191,11.1680111647,14.4371289589,12.9452320414,2.94084531513,0.0,180,0.000303283430141,0.000291646504986,17,-9.0,1,-30.0,-26.1111511355,0,100.0
-10.7278039506,11.1257161595,15.9017008313,14.4371289589,2.88698185431,0.0,180,0.000309569274854,0.000293264778221,17,-9.0,0,-26.1111511355,-26.4787220403,0,100.0
-11.9168234751,11.173904392,17.3394481341,15.9017008313,2.83410493719,0.0,180,0.000315697370862,0.000295010608965,17,-3.0,0,-26.4787220403,-26.8555493538,0,100.0
-13.0705426829,11.1393257619,14.109243847,17.3394481341,2.78219649459,0.0,180,0.000321668330972,0.000296874866726,-42,-3.0,0,-26.8555493539,-27.2407631985,0,100.0
-10.647401502,11.026106749,10.9382028152,14.109243847,2.73123878828,0.0,180,0.000327623739113,0.000298371783338,-42,-3.0,1,-30.0,-27.601708952,0,100.0
-8.29641462902,11.0380452772,7.82524142586,10.9382028152,2.68121440491,0.0,180,0.000333542406642,0.000299515632286,-42,-3.0,1,-30.0,-27.9383375035,0,100.0
-5.97019825729,11.0706220445,4.76929591319,7.82524142586,2.63210625009,0.0,180,0.000339405075106,0.000300321349367,-42,-3.0,1,-30.0,-28.2506592975,0,100.0
-3.63404246296,10.8433505854,6.59285518429,4.76929591319,2.58389754249,0.0,180,0.000345194347659,0.000300804364032,24,-3.0,1,-30.0,-28.5387409178,0,100.0
-5.03310994555,10.699460363,8.38301480229,6.59285518429,2.53657180818,0.0,180,0.000350859618919,0.000301459142371,24,-3.0,0,-28.5387409178,-28.8396127304,0,100.0
-6.3922552289,10.4505042158,10.1403865032,8.38301480229,2.49011287493,0.0,180,0.000356398332725,0.0003022753508,24,-3.0,0,-28.8396127304,-29.1523193704,0,100.0
-7.73405376098,10.2505650621,11.8655708186,10.1403865032,2.44450486672,0.0,180,0.000361808471747,0.000303242978316,24,0.0,0,-29.1523193705,-29.4759081196,0,100.0
-9.0919763718,10.1969274025,13.5591572811,11.8655708186,2.39973219832,0.0,180,0.000367088515793,0.000304352344844,24,0.0,0,-29.4759081196,-29.8094323176,0,100.0
-10.4450696415,10.1669116854,10.8774654882,13.5591572811,2.35577956994,0.0,180,0.00037223740214,0.000305594107068,-41,0.0,0,-29.8094323176,-30.1519547044,0,100.0
-8.40754883375,10.1268528783,8.24489059379,10.8774654882,2.31263196204,0.0,180,0.000377343482496,0.000306575300619,-41,0.0,0,-30.1519547044,-30.4754751913,0,100.0
-6.40738589679,10.1533510115,5.66053299051,8.24489059379,2.27027463014,0.0,180,0.000382394993266,0.000307307274885,-41,0.0,0,-30.4754751913,-30.7801101901,0,100.0
-4.40427819411,10.0266982437,3.12350954784,5.66053299051,2.22869309983,0.0,180,0.000387381339087,0.000307801509642,-41,0.0,0,-30.7801101901,-31.0660066847,0,100.0
-2.44174690031,10.0190578924,0.632953310408,3.12350954784,2.18787316182,0.0,180,0.000392293035412,0.000308069538925,-41,0.0,0,-31.0660066847,-31.3333401413,0,100.0
-0.499471263372,10.1843751866,-1.81198679835,0.632953310408,2.14780086706,0.0,180,0.00039712165007,0.000308122883377,-41,0.0,1,-30.0,-31.5823125776,0,100.0
1.42940615825,9.98455600147,-3.64121203767,-1.81198679835,2.10846252197,0.0,180,0.000401859744435,0.000307972990525,-30,0.0,1,30.0,-31.8131507709,0,100.0
2.86527123851,9.70679911931,-5.43693384805,-3.64121203767,2.06984468381,0.0,180,0.000406503990272,0.000307677445429,-30,0.0,1,30.0,-32.0301446653,0,100.0
4.32276296831,9.90118737823,-7.19976586622,-5.43693384805,2.03193415602,0.0,180,0.000411051843164,0.000307244588758,-30,0.0,1,30.0,-32.2335562225,0,100.0
5.75472139357,9.9133664673,-8.93031048971,-7.19976586622,1.99471798378,0.0,180,0.000415501214458,0.00030668252092,-30,0.0,1,30.0,-32.4236530441,0,100.0
7.20680579309,10.1067871976,-10.3122784374,-8.93031048971,1.9581834495,0.0,180,0.000419850437437,0.000305999093343,-24,0.0,1,30.0,-32.6007078136,0,100.0
8.3543763279,10.0722417243,-11.6689347592,-10.3122784374,1.92231806856,0.0,180,0.000424102579018,0.00030522540689,-24,0.0,1,30.0,-32.7672447103,0,100.0
9.52359405908,10.1959362115,-13.0007430537,-11.6689347592,1.88710958499,0.0,180,0.000428257687579,0.000304367274488,-24,2.0,1,30.0,-32.9235081822,0,100.0
10.6245000752,10.0516582448,-14.3081584285,-13.0007430537,1.85254596729,0.0,180,0.000432316011065,0.000303430281249,-24,2.0,1,30.0,-33.0697426592,0,100.0
11.67358544,9.7778656895,-15.3354981447,-14.3081584285,1.81861540433,0.0,180,0.000436277979048,0.000302419787448,-19,2.0,1,30.0,-33.2061923365,0,100.0
12.5775699866,9.81290383216,-16.3440214777,-15.3354981447,1.7853063013,0.0,180,0.000440148970036,0.000301358225911,-19,2.0,1,30.0,-33.3348852474,0,100.0
13.4221377196,9.67526635207,-17.3340730616,-16.3440214777,1.75260727578,0.0,180,0.000443930130195,0.000300249383036,-19,2.0,1,30.0,-33.4560216529,0,100.0
14.2676841537,9.58278691941,-18.3059912181,-17.3340730616,1.72050715381,0.0,180,0.000447622673285,0.000299096874555,-19,6.0,1,30.0,-33.5697998751,0,100.0
15.1093344411,9.51342320177,-19.2601080726,-18.3059912181,1.68899496607,0.0,180,0.000451227872365,0.000297904150725,-19,6.0,1,30.0,-33.6764162254,0,100.0
16.0415465924,9.74126695196,-19.9568784508,-19.2601080726,1.65805994419,0.0,180,0.000454747052089,0.000296674501541,-14,6.0,1,30.0,-33.7760649361,0,100.0
16.671561736,9.70490032561,-20.6424301502,-19.9568784508,1.62950268328,0.0,180,0.000458190668421,0.000295424061941,-14,6.0,1,30.0,-33.8706521838,0,100.0
17.3626803032,9.87931093381,-21.3169963802,-20.6424301502,1.60326611004,0.0,180,0.000461563876232,0.000294153304746,-14,6.0,1,30.0,-33.9604032848,0,100.0
17.982410045,9.85946262564,-21.9827347777,-21.3169963802,1.57757493174,0.0,180,0.000464868079741,0.000292863920337,-14,9.0,1,30.0,-34.0454357659,0,100.0
18.6239871098,9.9475102388,-22.6410248827,-21.9827347777,1.55692971328,0.0,180,0.000468114036684,0.000291553606251,-14,9.0,1,30.0,-34.1260872715,0,100.0
19.2384210731,9.98528970106,-23.2920211368,-22.6410248827,1.53951075714,0.0,180,0.000471308580092,0.000290221161683,-14,9.0,1,30.0,-34.2025692766,0,100.0
19.8170919743,9.93214011099,-23.7549895072,-23.2920211368,1.52245298618,0.0,180,0.000474452552855,0.000288867672092,-10,9.0,1,30.0,-34.2749385435,0,100.0
20.1961286133,9.78882369575,-24.2136677374,-23.7549895072,1.50841787054,0.0,180,0.000477556604732,0.000287501533919,-10,9.0,1,30.0,-34.3445556651,0,100.0
20.5692987269,9.6428278255,-24.6688973864,-24.2136677374,1.49443997361,0.0,180,0.000480620958992,0.000286123479779,-10,9.0,0,-34.344555665,-34.4114380802,0,100.0
20.9478644447,9.5387300715,-25.1217768076,-24.6688973864,1.4832039975,0.0,180,0.000483651311291,0.000284731665964,-10,11.0,0,-34.344555665,-34.4757153922,0,100.0
21.3963484882,9.64112441517,-25.5724133214,-25.1217768076,1.47554661582,0.0,180,0.000486654980209,0.000283323252247,-10,11.0,0,-34.344555665,-34.5375356974,0,100.0
21.7998576957,9.63231765489,-26.0218502827,-25.5724133214,1.46823889914,0.0,180,0.000489632658541,0.000281898350227,-10,11.0,1,30.0,-34.5969015528,0,100.0
22.3139500825,9.9338657184,-26.3812919028,-26.0218502827,1.46433058374,0.0,180,0.00049259117192,0.000280453989928,-8,11.0,1,30.0,-34.6539268581,0,100.0
22.5377454283,9.68607764981,-26.7406473654,-26.3812919028,1.46121336749,0.0,180,0.000495534287465,0.000278994212272,-8,11.0,0,-34.6539268581,-34.7092024863,0,100.0
22.8650364683,9.72500998077,-27.0999443636,-26.7406473654,1.46086311742,0.0,180,0.0004984674863,0.000277516358739,-8,11.0,0,-34.6539268581,-34.7628027461,0,100.0
23.2425704899,9.89072791704,-27.4605014055,-27.0999443636,1.46062544634,0.0,180,0.000501390884338,0.000276020383965,-8,13.0,0,-34.6539268581,-34.8146978728,0,100.0
23.5728439435,9.96912808886,-27.8233455199,-27.4605014055,1.46574781529,0.0,180,0.000504315029572,0.00027450073151,-8,13.0,0,-34.8146978728,-34.8650293252,0,100.0
23.9262095002,10.1297542926,-28.1885780709,-27.8233455199,1.47504529403,0.0,180,0.00050724797946,0.000272952834879,-8,13.0,0,-34.8146978728,-34.9138735223,0,100.0
24.1597662778,9.98263776658,-28.5103385761,-28.1885780709,1.48475484207,0.0,180,0.000510190243666,0.000271375961748,-7,13.0,0,-34.8146978728,-34.9611693418,0,100.0
24.4394715333,10.0435492187,-28.8340494274,-28.5103385761,1.493753175,0.0,180,0.000513141383747,0.000269772933858,-7,13.0,0,-34.9611693418,-35.0071422406,0,100.0
24.6810646606,10.0078359775,-29.1618515207,-28.8340494274,1.50280753532,0.0,180,0.000516101253061,0.000268143440593,-7,15.0,0,-34.9611693418,-35.0517288312,0,100.0
24.8873163277,9.94882109259,-29.4936108346,-29.1618515207,1.5218008729,0.0,180,0.000519089041361,0.000266476231861,-7,15.0,0,-34.9611693418,-35.0951313379,0,100.0
25.1845998313,10.0919931456,-29.7337516265,-29.4936108346,1.54017202359,0.0,180,0.000522103077384,0.000264771415985,-5,15.0,0,-34.9611693418,-35.1372272689,0,100.0
25.4458852141,10.3407729852,-29.9768985112,-29.7337516265,1.55887218431,0.0,180,0.000525146449808,0.000263033130151,-5,15.0,0,-35.1372272689,-35.1786466061,0,100.0
25.6533127891,10.4609386514,-30.2238313966,-29.9768985112,1.57838621299,0.0,180,0.000528220422443,0.000261260023394,-5,15.0,0,-35.1372272689,-35.219338132,0,100.0
25.7820613044,10.4188691099,-30.4744478043,-30.2238313966,1.60296300866,0.0,180,0.000531334469729,0.000259445870176,-5,15.0,0,-35.1372272689,-35.2593460811,0,100.0
25.9035288044,10.3531820167,-30.7286285307,-30.4744478043,1.62687456639,0.0,180,0.000534486885733,0.00025759084843,-5,15.0,0,-35.1372272689,-35.2985610549,0,100.0
26.0718430286,10.3848291,-30.9863332196,-30.7286285307,1.65001231578,0.0,180,0.000537675758165,0.000255695278805,-5,15.0,0,-35.1372272689,-35.3368685744,0,100.0
26.2118793734,10.347500033,-31.2474679255,-30.9863332196,1.67288809153,0.0,180,0.000540900164373,0.000253758906742,-5,15.0,0,-35.3368685744,-35.3741626342,0,100.0
26.4260794349,10.462086025,-31.4592384287,-31.2474679255,1.69515402228,0.0,180,0.000544158510329,0.000251781890892,-4,15.0,0,-35.3368685744,-35.4103257678,0,100.0
26.653808848,10.7004423027,-31.6744890093,-31.4592384287,1.71759800735,0.0,180,0.000547452570549,0.000249766510292,-4,15.0,0,-35.3368685744,-35.4457248051,0,100.0
26.7843494564,10.7538805265,-31.8931926776,-31.6744890093,1.74582372358,0.0,180,0.000550793043405,0.000247705446333,-4,15.0,0,-35.3368685744,-35.4803853575,0,100.0
26.8346308072,10.628780994,-32.1152001558,-31.8931926776,1.77383053399,0.0,180,0.000554179086511,0.000245598378243,-4,15.0,0,-35.3368685744,-35.514200992,0,100.0
26.9058506996,10.5430270618,-32.2841540567,-32.1152001558,1.80062660517,0.0,180,0.000557607966803,0.000243446177869,-3,15.0,0,-35.3368685744,-35.547042703,0,100.0
26.9575740713,10.508633586,-32.4554355468,-32.2841540567,1.82645357336,0.0,180,0.000561079576078,0.000241252861181,-3,15.0,0,-35.3368685744,-35.5793391402,0,100.0
26.9469066816,10.3512535484,-32.6289207922,-32.4554355468,1.85161566518,0.0,180,0.000564592349088,0.00023901881718,-3,15.0,0,-35.3368685744,-35.6110047217,0,100.0
27.0907569637,10.4781086503,-32.7460932632,-32.6289207922,1.87543906734,0.0,180,0.000568143450644,0.000236745266601,-2,15.0,0,-35.3368685744,-35.641940348,0,100.0
27.0427396949,10.3392138791,-32.8646769973,-32.7460932632,1.89953369743,0.0,180,0.000571735458071,0.000234435156026,-2,15.0,1,30.0,-35.6726909305,0,100.0
27.1384660013,10.455630343,-32.9846862011,-32.8646769973,1.92241229569,0.0,180,0.000575365882247,0.00023208970291,-2,15.0,1,30.0,-35.7031963047,0,100.0
27.1484256537,10.4161011437,-33.1060811656,-32.9846862011,1.94552120223,0.0,180,0.000579034967183,0.000229708365283,-2,15.0,1,30.0,-35.7334171092,0,100.0
27.2564268435,10.5466296424,-33.2288814199,-33.1060811656,1.96798636955,0.0,180,0.000582741307457,0.000227291671868,-2,15.0,1,30.0,-35.7632981327,0,100.0
27.1511874313,10.3035733847,-33.3529775983,-33.2288814199,1.9907681311,0.0,180,0.000586485304796,0.000224838972359,-2,15.0,1,30.0,-35.7927959073,0,100.0
27.2139253022,10.3426902727,-33.4783594238,-33.3529775983,2.01177691789,0.0,180,0.000590263435735,0.000222352200421,-2,15.0,1,30.0,-35.8218343617,0,100.0
27.2692564203,10.3667284903,-33.6050116197,-33.4783594238,2.03261910039,0.0,180,0.000594075201056,0.000219831317899,-2,15.0,1,30.0,-35.850358591,0,100.0
27.3839982287,10.4867032515,-33.7329521972,-33.6050116197,2.05321362468,0.0,180,0.000597919948968,0.000217276388718,-2,15.0,1,30.0,-35.8783094541,0,100.0
27.3491113957,10.3589267384,-33.8621135957,-33.7329521972,2.07410013889,0.0,180,0.000601798035118,0.000214686803119,-2,15.0,1,30.0,-35.9056312983,0,100.0
27.5399775052,10.595042194,-33.9928584988,-33.8621135957,2.09389139508,0.0,180,0.000605707222999,0.000212063688346,-2,15.0,1,30.0,-35.9322471381,0,100.0
27.6146457131,10.6671537269,-34.1251847823,-33.9928584988,2.11956227485,0.0,180,0.000609658267653,0.000209399391539,-2,15.0,1,30.0,-35.9581584591,0,100.0
27.542331597,10.4977687777,-34.2590003461,-34.1251847823,2.14519871882,0.0,180,0.000613650862466,0.000206693641416,-2,15.0,1,30.0,-35.983284372,0,100.0
27.6515318781,10.6129642144,-34.3943208507,-34.2590003461,2.16934208566,0.0,180,0.000617681990895,0.00020394801687,-2,15.0,1,30.0,-36.0075227755,0,100.0
27.7195949935,10.6614726792,-34.5311368132,-34.3943208507,2.19373933383,0.0,180,0.000621751886056,0.000201161893991,-2,15.0,1,30.0,-36.0307857578,0,100.0
27.6812635973,10.5415520502,-34.6693761442,-34.5311368132,2.21798284915,0.0,180,0.000625860020358,0.000198335163213,-2,15.0,1,30.0,-36.052974074,0,100.0
27.7921040754,10.6461590931,-34.809051765,-34.6693761442,2.24105769393,0.0,180,0.000630003990577,0.000195469017844,-2,15.0,1,30.0,-36.0739725234,0,100.0
27.8625128745,10.6875353541,-34.9501527914,-34.809051765,2.26434200903,0.0,180,0.000634183944021,0.000192562895062,-2,15.0,1,30.0,-36.0936716408,0,100.0
28.043688863,10.8973749904,-35.0927313316,-34.9501527914,2.28744987814,0.0,180,0.000638399311692,0.00018961672495,-2,15.0,1,30.0,-36.1119496429,0,100.0
28.0082377632,10.7743234596,-35.2367144579,-35.0927313316,2.31140249354,0.0,180,0.000642651398427,0.000186629114145,-2,15.0,1,30.0,-36.1286818631,0,100.0
28.1314772562,10.8876290953,-35.3094276424,-35.2367144579,2.33417284756,0.0,180,0.00064693777849,0.000183601290311,-1,15.0,1,30.0,-36.1437187487,0,100.0
28.1175644822,10.8828447364,-35.3828375741,-35.3094276424,2.35721081116,0.0,180,0.000651262580558,0.000180538091269,-1,15.0,1,30.0,-36.1581681859,0,100.0
28.0027270246,10.7277274081,-35.456902578,-35.3828375741,2.37979790966,0.0,180,0.00065562485754,0.000177439948571,-1,15.0,1,30.0,-36.1719664522,0,100.0
28.1304656697,10.9221460832,-35.5316468952,-35.456902578,2.4010339956,0.0,180,0.000660022016911,0.000174308472922,-1,15.0,1,30.0,-36.1850405297,0,100.0
