AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
109.491692288,8.61881422858,-90.0,0.076027660653,0.076027660653,160.033268748,1.60658674859e-07,-5.83693534603e-08,0,0.0,0,0,0.00372354501065,0,0
109.723232156,8.64717140416,-90.0,0.0386590220593,0.0386590220593,160.036007051,2.42352824575e-07,-8.8045464324e-08,0,0.0,0,0,0.00561717839596,0,0
109.669787321,8.63926047839,-90.0,0.0232448622032,0.0232448622032,160.18517941,2.91520100055e-07,-1.05761140504e-07,0,0.0,0,0,0.00674778335778,0,0
109.427975229,8.86464150306,-90.0,0.0631001376186,0.0631001376186,160.188319545,4.24991448801e-07,-1.53844521725e-07,45,0.0,0,0,0.00981706331907,0,0
108.669938839,8.73763115439,-90.0,0.189715906414,0.189715906414,160.159787043,8.26212317778e-07,-2.98611098927e-07,45,0.0,1,30.0,0.0190633665002,0,100.0
107.9873714,8.75598249512,-90.0,0.295312725757,0.295312725757,160.194219341,1.45089003221e-06,-5.23580110954e-07,45,0.0,1,30.0,0.0334486924821,0,100.0
108.052893703,8.82672112429,-90.0,0.323052227138,0.323052227138,159.976488039,2.13330522106e-06,-7.72276108837e-07,45,0.0,1,30.0,0.0493740920937,0,100.0
107.870144418,8.61636151913,-89.8852406677,0.349760119101,0.349760119101,159.944576106,2.87198805114e-06,-1.04194416595e-06,45,15.0,1,30.0,0.0666697764985,0,100.0
119.108771082,8.34781398551,-89.6653745358,0.423343599491,0.38314392898,160.180343746,3.68279869378e-06,-1.54046104383e-06,45,15.0,1,30.0,0.0986571270313,0,100.0
126.06076323,8.18096100068,-89.3469932154,0.507202535619,0.418929312665,160.172092751,4.57115034626e-06,-2.25545698397e-06,45,15.0,1,30.0,0.144591665463,0,100.0
132.823274181,7.89808350623,-88.9378907282,0.551213646512,0.407164740513,160.002469817,5.43791422568e-06,-3.14121913726e-06,45,15.0,0,0.144591665463,0.201570728282,0,100.0
141.242134659,7.95460359714,-88.4416270567,0.553888943198,0.343659273226,159.811084585,6.17673452464e-06,-4.14368778611e-06,45,15.0,0,0.201570728281,0.266118112543,0,100.0
153.950386773,7.9149196009,-87.8637832029,0.519287177762,0.218015256061,159.699037533,6.66072990174e-06,-5.20615698236e-06,45,15.0,0,0.266118112543,0.334532664977,0,100.0
155.573979902,7.82243121112,-87.2072577404,0.585097441403,0.223081876502,159.675247308,7.1698058471e-06,-6.41913728976e-06,45,15.0,0,0.334532664977,0.412708471496,0,100.0
159.935901586,7.72050960786,-86.4753366729,0.620492223945,0.18357535202,159.788581843,7.61466845296e-06,-7.74136123315e-06,45,15.0,0,0.412708471495,0.49796346945,0,100.0
151.603727138,7.72985292081,-85.6679308795,0.774907652077,0.322625988896,159.56757827,8.3753394552e-06,-9.308759708e-06,45,15.0,0,0.49796346945,0.599291502503,0,100.0
152.370961028,7.54941452817,-84.788497883,0.834635888546,0.32354729499,159.64633223,9.16706765086e-06,-1.10100756198e-05,45,15.0,0,0.599291502503,0.709441816247,0,100.0
153.946427206,7.43435602288,-83.8400078039,0.879939114195,0.304472574331,159.415681761,9.95160950903e-06,-1.28262376376e-05,45,15.0,0,0.709441816247,0.827182150836,0,100.0
155.115184572,7.18586386165,-82.8267309747,0.923659977416,0.284827094323,159.187456344,1.07332911298e-05,-1.47501725728e-05,45,15.0,0,0.827182150839,0.952075704407,0,100.0
158.550138918,7.34320632939,-81.7487025428,0.932634663802,0.217594639075,159.262973136,1.14184297104e-05,-1.67319266844e-05,45,15.0,0,0.952075704409,1.08079707735,0,100.0
160.938251754,7.26558193627,-80.608309469,0.95208111501,0.163125142296,159.385862501,1.20400183224e-05,-1.87802572425e-05,45,15.0,0,1.08079707735,1.21392193004,0,100.0
159.812652237,7.12109370885,-79.4081703953,1.00764728996,0.168670688128,159.299180598,1.27295230761e-05,-2.09382799206e-05,45,15.0,0,1.21392193004,1.35441673217,0,100.0
159.67838631,7.11730109565,-78.149422552,1.04744215895,0.152579417849,159.399901527,1.34474721229e-05,-2.31811409025e-05,45,15.0,0,1.35441673216,1.50065177628,0,100.0
151.668001579,7.10598742979,-76.8320133644,1.20291043375,0.30917848495,159.084925287,1.45618110809e-05,-2.56454083684e-05,45,15.0,0,1.35441673216,1.66218540735,0,100.0
154.552399447,7.14832366802,-75.4570036284,1.18890774608,0.217200800589,159.29251286,1.55584781774e-05,-2.81256750898e-05,45,15.0,0,1.66218540735,1.82489478335,0,100.0
150.176849949,7.2691891569,-74.0232647161,1.29709577174,0.300227030248,159.221367288,1.68106946049e-05,-3.0759409938e-05,45,15.0,0,1.82489478335,1.99848130077,0,100.0
148.469527106,7.23278908942,-72.5317212774,1.3599704337,0.315651380614,159.16883,1.81838947592e-05,-3.34913330925e-05,45,15.0,0,1.99848130077,2.17920595213,0,100.0
144.613485466,7.2150200462,-70.982783366,1.47347339433,0.396160723815,158.866690958,1.98201051548e-05,-3.63718827576e-05,45,15.0,0,2.17920595213,2.37083469561,0,100.0
141.516228304,7.19851827666,-69.3768417195,1.57423209524,0.457937093509,158.823917616,2.16881212661e-05,-3.93781313824e-05,45,15.0,0,2.37083469561,2.57200121104,0,100.0
139.234985567,7.04748811229,-67.7158962572,1.65222400047,0.489229800896,158.737642153,2.37307321774e-05,-4.24808319039e-05,45,15.0,0,2.57200121104,2.7808198728,0,100.0
137.7637183,7.17028840228,-65.999200816,1.71298308965,0.5,158.582246195,2.59102631442e-05,-4.56560812653e-05,45,15.0,0,2.7808198728,2.99576198691,0,100.0
138.747685765,7.08791546792,-64.2290458302,1.68770071069,0.405594810285,158.322187729,2.80137890108e-05,-4.88141088346e-05,45,15.0,0,2.99576198691,3.21028563595,0,100.0
137.007263714,7.19571354674,-62.4045509206,1.74753793664,0.416661241529,157.976542968,3.02666917471e-05,-5.20330284082e-05,45,15.0,0,3.21028563596,3.43035101449,0,100.0
133.207453841,7.15597899616,-60.525992359,1.86809177244,0.5,158.176970758,3.28306410615e-05,-5.53596610995e-05,45,15.0,0,3.43035101449,3.65987002382,0,100.0
131.372787977,7.02713547411,-58.5953138843,1.92036510094,0.5,157.835816894,3.55344710728e-05,-5.87257667209e-05,45,15.0,0,3.65987002382,3.89387241765,0,100.0
130.28653483,7.04065440601,-56.6129922668,1.93955134952,0.465878634695,157.807738945,3.83140901113e-05,-6.20857417152e-05,45,15.0,0,3.89387241766,4.12917112296,0,100.0
127.64525064,7.0781142564,-54.5788853788,2.01780717983,0.5,157.969907641,4.13185188959e-05,-6.54849396075e-05,45,15.0,0,4.12917112296,4.36960289668,0,100.0
