AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-119.373129187,8.18411848116,-90.0,0.0660970519989,0.0660970519989,29.7747795412,-1.28987881301e-07,-7.37966745908e-08,0,0,0,0,0.00470617945529,0,0
-119.270185484,8.35094048152,-90.0,0.0772851632856,0.0772851632856,29.7306445792,-2.79875697485e-07,-1.59968556291e-07,0,0,0,0,0.0101998405421,0,0
-119.205316994,8.47896246013,-90.0,0.115747385308,0.115747385308,29.8834900961,-5.05510213548e-07,-2.89627656627e-07,0,0,0,0,0.0184624673618,0,0
-118.887630743,8.33427490675,-90.0,0.138211278973,0.138211278973,29.7128951768,-7.75394958451e-07,-4.43647710588e-07,45,0.0,0,0,0.0282720662981,0,0
-119.970559444,8.49262908683,-90.0,0.0055162174353,0.0055162174353,30.0027879601,-7.86135219638e-07,-4.49849300109e-07,45,0.0,0,0.0282720662981,0.0286669286885,0,100.0
-119.818824122,8.38685085295,-90.0,0.0375741476617,0.0375741476617,30.0410347591,-8.5926513638e-07,-4.92140739507e-07,45,0.0,0,0.0286669286884,0.0313594259921,0,100.0
-119.043751563,8.3280516075,-89.8930451127,0.157258624688,0.157258624688,29.9809403275,-1.16552036959e-06,-6.68821470868e-07,45,-15.0,0,0.0286669286884,0.0426030864374,0,100.0
-167.745506028,8.30128819751,-89.6950035441,0.0999007139575,0.0243389616318,29.813919873,-1.21263992795e-06,-8.88430511787e-07,45,-15.0,0,0.0286669286884,0.0565889337148,0,100.0
-154.401836215,7.99624730663,-89.4089880132,0.239261809165,0.117199638199,30.0038060992,-1.43893279939e-06,-1.37645075385e-06,45,-15.0,0,0.0565889337148,0.0876514862873,0,100.0
-150.425922876,7.83282254448,-89.0377912652,0.379705246684,0.21054164694,30.1085157436,-1.84311978905e-06,-2.12839777747e-06,45,-15.0,0,0.0876514862871,0.135473977927,0,100.0
-153.867345678,7.95879108325,-88.5822210834,0.450250579767,0.223642420021,30.0090540643,-2.26731811959e-06,-3.04753184999e-06,45,-15.0,0,0.135473977927,0.193885744526,0,100.0
-163.548287629,7.90390839982,-88.0461949639,0.457925490992,0.152569665995,30.1977779668,-2.54351376446e-06,-4.03934884222e-06,45,-15.0,0,0.193885744526,0.256906186282,0,100.0
-165.233599287,7.72189057063,-87.4334022218,0.525614828831,0.162371059654,30.2229630786,-2.82607647905e-06,-5.18681226264e-06,45,-15.0,0,0.256906186282,0.329781011392,0,100.0
-171.655219018,7.59485138015,-86.7467484616,0.551246975596,0.111831678891,30.2596973552,-2.99388615928e-06,-6.41476986057e-06,45,-15.0,0,0.329781011392,0.407777062881,0,100.0
-174.422187045,7.33116203206,-85.9905617376,0.600279704687,0.0983866300536,30.0919822772,-3.11517710621e-06,-7.75891980995e-06,45,-15.0,0,0.407777062881,0.493152392963,0,100.0
-178.748451711,7.38586163952,-85.1986234434,0.636328062636,0.0640428667787,30.6405180207,-3.1439472717e-06,-9.18928943852e-06,45,-9.0,0,0.493152392962,0.584041400853,0,100.0
179.617845961,7.01248883573,-84.3741016498,0.660002701261,0.0567316114331,30.2356976398,-3.13490141142e-06,-1.06731485892e-05,45,-9.0,0,0.584041400853,0.67834927698,0,100.0
174.902368627,6.9797552865,-83.5594705595,0.664956873567,0.0123897132567,30.1581768546,-3.0135802058e-06,-1.21632430625e-05,45,1.0,0,0.678349276977,0.773147901145,0,100.0
-172.191225492,6.75863538101,-82.754712183,0.749814348488,0.191047415974,30.3340154924,-3.21992559485e-06,-1.3836377544e-05,45,1.0,0,0.773147901147,0.879282543626,0,100.0
-174.398663151,6.80944231247,-81.9596090587,0.727467562538,0.168850497635,30.5671217581,-3.3642184597e-06,-1.54655684603e-05,45,1.0,0,0.879282543624,0.982638879312,0,100.0
177.338791705,6.90120633852,-81.1327100248,0.666217740244,0.0704791011637,30.4288314519,-3.30078975395e-06,-1.6962084895e-05,45,-9.0,0,0.98263887931,1.07777770179,0,100.0
171.619987263,6.92212383623,-80.2744272678,0.667356363784,0.0152908647942,30.2919319467,-3.10117854245e-06,-1.84491677832e-05,45,-9.0,0,1.07777770179,1.1725017541,0,100.0
176.535647693,6.85394043148,-79.3858232844,0.722773917441,0.0886635177769,30.3744155593,-3.01233616395e-06,-2.00717528837e-05,45,-9.0,0,1.1725017541,1.27571505937,0,100.0
176.680789618,7.02215113113,-78.4820472,0.753269822757,0.10600690071,30.2563407724,-2.92376653554e-06,-2.17630148888e-05,45,6.0,0,1.27571505937,1.38330357605,0,100.0
176.96761989,6.98450854517,-77.563545477,0.771853088383,0.124404821009,30.1098295411,-2.84109038926e-06,-2.34964047364e-05,45,6.0,0,1.27571505937,1.49357042144,0,100.0
168.44398046,7.03971841587,-76.6303046093,0.74365555622,0.026989485317,30.3458647572,-2.53762195485e-06,-2.51405974765e-05,45,6.0,0,1.27571505937,1.59857065875,0,100.0
166.372723208,7.17816910158,-75.6819655383,0.750849085303,0.0140081727913,30.0625847385,-2.1766805052e-06,-2.67896965773e-05,45,6.0,0,1.59857065875,1.70405148298,0,100.0
166.096541879,7.23278914946,-74.7185598488,0.765708863831,0.0241098140462,30.1351819681,-1.80166436441e-06,-2.84699003153e-05,45,6.0,0,1.70405148298,1.81161156007,0,100.0
164.233590452,7.31842103022,-73.6905774733,0.774589220044,0.0141289577352,30.1599168373,-1.37235740445e-06,-3.01576680024e-05,45,15.0,0,1.70405148298,1.91984540398,0,100.0
164.097737571,7.29137626214,-72.5995050215,0.830458985749,0.030176953403,30.5702972357,-9.11458457528e-07,-3.19670118633e-05,45,15.0,0,1.91984540398,2.03597675833,0,100.0
171.443664866,7.21862775923,-71.4475364484,0.924391638001,0.162036115514,30.9189454302,-6.37037721828e-07,-3.40271283593e-05,45,15.0,0,1.91984540398,2.16772502242,0,100.0
168.536447548,7.14799831407,-70.2472390529,0.961982270294,0.144355118239,30.4837242741,-2.57382328282e-07,-3.61563745492e-05,45,13.0,0,2.16772502242,2.30420062675,0,100.0
168.258091298,7.09778717401,-68.9999772558,1.00371557484,0.167600193082,29.9550177263,1.45876263433e-07,-3.8376709375e-05,45,13.0,0,2.30420062675,2.44662961934,0,100.0
158.207416731,7.36252102264,-67.703027361,1.00321376416,0.0314997558634,29.7104034736,8.88442635149e-07,-4.05065001302e-05,45,13.0,0,2.30420062675,2.58436490871,0,100.0
164.522458409,7.17204520411,-66.3601355018,1.07174249973,0.165637639798,29.7077836001,1.45018209131e-06,-4.28497105843e-05,45,13.0,0,2.58436490871,2.73535363611,0,100.0
164.154877331,7.35305368818,-64.959228392,1.11177152681,0.191500316754,29.898828458,2.04561691396e-06,-4.5277355424e-05,45,15.0,0,2.73535363612,2.89198579348,0,100.0
158.456107796,7.38179750991,-63.5000693315,1.13960725956,0.126291029168,30.3810167909,2.86733728833e-06,-4.77041970564e-05,45,15.0,0,2.73535363612,3.04950061337,0,100.0
151.616023396,7.36509174074,-61.9829399863,1.17101874751,0.039125703917,30.6990391129,3.96292146415e-06,-5.00982236946e-05,45,15.0,0,3.04950061337,3.20614291503,0,100.0
149.970210121,7.25136578563,-60.4098902241,1.21690037364,0.0463653020543,30.6524150566,5.15523637727e-06,-5.25607169818e-05,45,15.0,0,3.20614291503,3.36786168235,0,100.0
145.937112415,7.33143840475,-58.7798609315,1.25874680831,0.00746177103568,30.318196443,6.53807781843e-06,-5.50299085694e-05,45,15.0,0,3.36786168234,3.53113986252,0,100.0
145.066602742,7.21732174532,-57.0949465985,1.30429615331,0.0327079970002,30.6344082847,7.99468726122e-06,-5.75750170197e-05,45,15.0,0,3.53113986252,3.70003806739,0,100.0
143.419570543,7.27975397407,-55.3548435367,1.34697440616,0.0425476198974,30.4378715083,9.5588069153e-06,-6.01682359675e-05,45,15.0,0,3.53113986252,3.87297921079,0,100.0
143.187650201,7.15463415406,-53.5620415193,1.38867676757,0.0869614965001,30.4728312881,1.11698476097e-05,-6.28426476977e-05,45,15.0,0,3.87297921079,4.05189006746,0,100.0
137.465208631,7.44132283487,-51.7123529685,1.43349750223,0.0102880099867,30.8750647304,1.30655484337e-05,-6.54491106187e-05,45,15.0,0,3.87297921079,4.22835414644,0,100.0
137.511748217,7.48296115531,-49.8066137432,1.47330969569,0.0628026819425,30.9856705719,1.50062083242e-05,-6.81335382356e-05,45,15.0,0,4.22835414644,4.41074541978,0,100.0
132.485794754,7.5858549843,-47.8427082689,1.52434236443,0.00304492875192,31.0806925668,1.72128413893e-05,-7.07558211984e-05,45,15.0,0,4.22835414644,4.59121536479,0,100.0
130.066496046,7.7772310187,-45.8186659941,1.57128172847,0.000415557794683,31.0582153545,1.95832103523e-05,-7.3375259047e-05,45,15.0,0,4.59121536479,4.7732005096,0,100.0
130.053738466,7.78823507247,-43.7354523802,1.60648212339,0.0624577525099,31.0885214291,2.20005385586e-05,-7.6058924172e-05,45,15.0,0,4.7732005096,4.96050508319,0,100.0
129.217146617,7.79223669236,-41.5937581923,1.64166668815,0.109113079329,31.1030799427,2.44982206042e-05,-7.87764254102e-05,45,15.0,0,4.7732005096,5.15141042057,0,100.0
125.632427985,7.7530654993,-39.3941116721,1.68901905072,0.0914894215691,31.3329135726,2.72038626576e-05,-8.14410009617e-05,45,15.0,0,5.15141042057,5.34111193026,0,100.0
123.792373596,7.7959085479,-37.1363487615,1.72451545528,0.117796463365,31.2446404336,3.00353799642e-05,-8.40896725449e-05,45,15.0,0,5.34111193026,5.53163432193,0,100.0
119.355113805,8.11699633633,-34.815693859,1.7826399233,0.0677075754147,31.2364490112,3.31430712151e-05,-8.66206110531e-05,45,15.0,0,5.53163432193,5.71737499575,0,100.0
118.440076802,8.10583586553,-32.4330915101,1.80799658162,0.127331537573,30.8184144456,3.63245818242e-05,-8.91507520396e-05,45,15.0,0,5.71737499575,5.90478264607,0,100.0
118.405708812,8.02587945502,-29.9907066395,1.81932757631,0.218701362136,31.0622640995,3.95209278689e-05,-9.17031541132e-05,45,15.0,0,5.90478264607,6.09502360663,0,100.0
113.396134308,8.1392604937,-27.4864113659,1.8796574471,0.164727690553,30.9277552747,4.30085911574e-05,-9.40897061389e-05,45,15.0,0,5.90478264607,6.27769669986,0,100.0
111.114729848,8.10204108031,-24.9211262272,1.90820759699,0.19781922866,31.1295198122,4.66243675959e-05,-9.63988707228e-05,45,15.0,0,6.27769669986,6.45755960558,0,100.0
106.459362177,8.17801073774,-22.2931961328,1.97086509934,0.154773561629,31.375220565,5.05123184399e-05,-9.85245518242e-05,45,15.0,0,6.45755960557,6.62870454342,0,100.0
99.6863243139,8.17635350576,-19.6026575799,2.07845166233,0.0409491223812,31.0119032083,5.48074825098e-05,-0.000100365315939,45,15.0,0,6.62870454342,6.78547642358,0,100.0
