AWA,AWS,HOG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
-179.800778879,5.36158348079,-90.5431231654,0.100565093634,0.0,180,-7.71691614423e-10,-2.26099586855e-07,-45,-15.0,0,0.0,0.0144209354945,0,100.0
-179.438316751,5.23041831495,-91.0361376569,0.178741141491,0.0,180,-4.58102298723e-09,-6.27945957869e-07,-45,-15.0,0,0.0144209354945,0.0400510615455,0,100.0
-178.913716166,5.23839205252,-91.5302584023,0.253537374653,0.0,180,-1.48888750919e-08,-1.19788184899e-06,-45,-1.0,0,0.0144209354945,0.0764012697781,0,100.0
-178.397548639,5.38559638585,-92.0257513824,0.254106276223,0.0,180,-3.01455866388e-08,-1.76898625941e-06,-45,-1.0,0,0.076401269778,0.112824488202,0,100.0
-177.880659865,5.51432049829,-91.5286621901,0.254811960928,0.0,180,-5.03966518538e-08,-2.34152297824e-06,45,-1.0,0,0.076401269778,0.149336897478,0,100.0
-178.401034438,5.55777008301,-91.0299219362,0.255632828189,0.0,180,-6.57290125292e-08,-2.9160587449e-06,45,-1.0,0,0.149336897479,0.185976048296,0,100.0
-178.923628421,5.6866344732,-90.5073060344,0.256481902236,0.0,180,-7.6094030262e-08,-3.49261487457e-06,45,-3.0,0,0.185976048296,0.222743875999,0,100.0
-179.468383363,5.60833004157,-89.9617063324,0.268760180472,0.0,180,-8.14441275736e-08,-4.09684578188e-06,45,-3.0,0,0.185976048296,0.26127706004,0,100.0
179.959821756,5.70124362649,-89.3930084995,0.280579817511,0.0,180,-8.10225128559e-08,-4.72767437117e-06,45,-3.0,0,0.26127706004,0.301507712565,0,100.0
179.362917437,5.89930511643,-88.8233117547,0.292458250267,0.0,180,-7.40567166071e-08,-5.38517253124e-06,45,1.0,0,0.301507712565,0.34344141636,0,100.0
178.765299498,5.94206284871,-88.2525516588,0.29297195016,0.0,180,-6.05300953109e-08,-6.04372363944e-06,45,1.0,0,0.301507712565,0.385445367751,0,100.0
178.167221854,6.0099703336,-87.6806147192,0.293518788524,0.0,180,-4.04065115642e-08,-6.70333621447e-06,45,1.0,0,0.385445367751,0.427521003552,0,100.0
177.566339232,5.96804289091,-87.0845045493,0.29412399156,0.0,180,-1.36445999741e-08,-7.36407461829e-06,45,3.0,0,0.385445367751,0.469673334309,0,100.0
176.939771749,6.17258763595,-86.4634719766,0.306555304337,0.0,180,2.1411707721e-08,-8.05241202727e-06,45,3.0,0,0.469673334308,0.513592598068,0,100.0
176.281936556,6.21780839396,-85.8177064718,0.319371886172,0.0,180,6.5704227595e-08,-8.76908972997e-06,45,3.0,0,0.513592598068,0.559327962648,0,100.0
175.597822131,6.31092008784,-85.1104720729,0.332091030906,0.0,180,1.2015678988e-07,-9.51374306839e-06,45,6.0,0,0.513592598068,0.606858333051,0,100.0
174.825297706,6.22840227976,-84.3438432427,0.363701992242,0.0,180,1.89854378345e-07,-1.03284799726e-05,45,6.0,0,0.606858333051,0.658875123936,0,100.0
173.975059265,6.03690332283,-83.5211236416,0.394246141447,0.0,180,2.77214990943e-07,-1.12105495931e-05,45,6.0,0,0.658875123937,0.715208118538,0,100.0
173.067323037,6.02764120901,-82.5967509177,0.423091351972,0.0,180,3.84549735312e-07,-1.21557125194e-05,45,10.0,0,0.71520811854,0.775593020822,0,100.0
172.007797528,5.9589449855,-81.5739016115,0.475367433779,0.0,180,5.22262772694e-07,-1.32155736056e-05,45,10.0,0,0.71520811854,0.843337213433,0,100.0
170.794102773,5.66349762432,-80.4600878749,0.526009949483,0.0,180,6.9555788042e-07,-1.43854382079e-05,45,10.0,0,0.843337213433,0.918155768953,0,100.0
169.467041256,5.47750552601,-79.4250641632,0.572789269911,0.0,180,9.08991643353e-07,-1.56554327908e-05,45,15.0,0,0.918155768953,0.999435457952,0,100.0
168.391778883,5.41682892713,-78.4114209085,0.532270752887,0.0,180,1.12861282541e-06,-1.68318140697e-05,45,15.0,0,0.999435457951,1.0747810608,0,100.0
167.360031044,5.70680588673,-77.2504516759,0.521275650279,0.0,180,1.36404451348e-06,-1.79799096347e-05,45,15.0,0,1.0747810608,1.14837398917,0,100.0
165.932990579,5.73070790901,-76.0171382003,0.597039430625,0.0,180,1.66028213055e-06,-1.9289139471e-05,45,15.0,0,1.14837398917,1.2323762888,0,100.0
164.378699246,5.35995523621,-74.989463536,0.634243143219,0.0,180,2.00484195668e-06,-2.06728565572e-05,45,15.0,0,1.2323762888,1.32125876059,0,100.0
163.558375963,5.48067077228,-73.882181219,0.52849143563,0.0,180,2.31258423954e-06,-2.18205221465e-05,45,15.0,0,1.32125876059,1.39505979494,0,100.0
162.222081718,5.45670448496,-72.7728671503,0.569430425475,0.0,180,2.66799959731e-06,-2.30504517906e-05,45,15.0,0,1.39505979494,1.47424413522,0,100.0
160.9155115,5.21275645657,-71.7875846627,0.570475273026,0.0,180,3.04785546834e-06,-2.42755138357e-05,45,15.0,0,1.47424413522,1.55321680451,0,100.0
160.039705941,5.19192524771,-70.8040489205,0.506690856999,0.0,180,3.40390036605e-06,-2.53576402052e-05,45,15.0,0,1.55321680451,1.6230632706,0,100.0
158.911184312,5.03484638683,-69.8908513989,0.50579257664,0.0,180,3.7778035614e-06,-2.64315882833e-05,45,15.0,0,1.55321680451,1.692470915,0,100.0
158.038180139,4.99418961062,-68.9893847789,0.469620480026,0.0,180,4.14081483425e-06,-2.74230726332e-05,45,15.0,0,1.692470915,1.75663115451,0,100.0
157.112743312,5.07562639048,-68.036718346,0.463587752772,0.0,180,4.51451707723e-06,-2.83960614144e-05,45,15.0,0,1.692470915,1.81967642735,0,100.0
156.028254184,5.22825274811,-66.9881661374,0.489917741751,0.0,180,4.92648567882e-06,-2.94176038414e-05,45,15.0,0,1.81967642735,1.88596114398,0,100.0
154.693468873,5.2647163163,-65.9027354456,0.539227910648,0.0,180,5.40041837168e-06,-3.05334784517e-05,45,15.0,0,1.88596114398,1.9584833196,0,100.0
153.391824758,5.20211815796,-64.8389352983,0.55819302011,0.0,180,5.91281334527e-06,-3.16790984967e-05,45,15.0,0,1.9584833196,2.03307107393,0,100.0
152.313985237,5.2797040462,-63.7158432985,0.547069307623,0.0,180,6.43575615515e-06,-3.27923715967e-05,45,15.0,0,2.03307107393,2.10568731724,0,100.0
150.995665823,5.38910486364,-62.5065483246,0.577560704684,0.0,180,7.01077637657e-06,-3.39566470077e-05,45,15.0,0,2.10568731724,2.18178298484,0,100.0
149.565429587,5.59532874645,-61.1519108653,0.621891401128,0.0,180,7.65625197016e-06,-3.51969401624e-05,45,15.0,0,2.18178298484,2.26303020599,0,100.0
147.696783727,5.57717987635,-59.7646757439,0.696635151626,0.0,180,8.4119492133e-06,-3.65688196204e-05,45,15.0,0,2.26303020599,2.35313405898,0,100.0
145.976616676,5.43750452658,-58.4542539854,0.713398808308,0.0,180,9.21961622039e-06,-3.79545646201e-05,45,15.0,0,2.35313405898,2.44441395644,0,100.0
144.752192577,5.46040781956,-57.1099980209,0.673896808472,0.0,180,1.00122979957e-05,-3.92457884837e-05,45,15.0,0,2.44441395644,2.52971993797,0,100.0
143.191174055,5.49277719186,-55.7190710759,0.691296369595,0.0,180,1.08562961157e-05,-4.05509102551e-05,45,15.0,0,2.52971993797,2.61621346262,0,100.0
141.390843167,5.33843892095,-54.4152745614,0.715297363591,0.0,180,1.17621197942e-05,-4.18797480145e-05,45,15.0,0,2.61621346262,2.70457720101,0,100.0
140.192898741,5.29912310008,-53.1229103433,0.670489713933,0.0,180,1.26393228342e-05,-4.31057026204e-05,45,15.0,0,2.70457720101,2.78637875213,0,100.0
138.82838719,5.32605397334,-51.792436662,0.664610547223,0.0,180,1.35360208154e-05,-4.43009873218e-05,45,15.0,0,2.78637875213,2.86641306943,0,100.0
137.397698953,5.52271222895,-50.3136573019,0.684208699811,0.0,180,1.44874836903e-05,-4.55097525968e-05,45,15.0,0,2.86641306943,2.94765240087,0,100.0
135.183079119,5.4305130109,-48.8507089562,0.760476300622,0.0,180,1.55793237544e-05,-4.68255183389e-05,45,15.0,0,2.94765240087,3.03646137638,0,100.0
133.583124784,5.39232030684,-47.3938034028,0.752335051471,0.0,180,1.66923556117e-05,-4.80991971159e-05,45,15.0,0,3.03646137638,3.12282357297,0,100.0
132.065915713,5.462198938,-45.8567154845,0.749227488271,0.0,180,1.78326813009e-05,-4.93390228392e-05,45,15.0,0,3.12282357297,3.20729310409,0,100.0
130.187449595,5.57286916107,-44.1932420681,0.790462029306,0.0,180,1.90704205969e-05,-5.06143414493e-05,45,15.0,0,3.20729310409,3.29463688104,0,100.0
127.679560507,5.40685831502,-42.6330792251,0.855456969532,0.0,180,2.04494325127e-05,-5.19550555089e-05,45,15.0,0,3.29463688104,3.38700784788,0,100.0
126.47892937,5.50613169792,-40.9665554498,0.802328528023,0.0,180,2.17765570295e-05,-5.31768238919e-05,45,15.0,0,3.38700784789,3.47169986898,0,100.0
124.197253733,5.49014114347,-39.2758529071,0.857025645477,0.0,180,2.32315100007e-05,-5.44401049207e-05,45,15.0,0,3.47169986898,3.55985923808,0,100.0
121.883424351,5.23108339975,-37.7731008148,0.869459805711,0.0,180,2.47447422341e-05,-5.56776065304e-05,45,15.0,0,3.55985923807,3.64685404759,0,100.0
120.988710214,5.17091208903,-36.3849394401,0.772804505426,0.0,180,2.61181359604e-05,-5.67418875499e-05,42,15.0,0,3.64685404759,3.72220586117,0,100.0
119.850619596,5.33682757743,-34.8545842978,0.754390771591,0.0,180,2.74835806866e-05,-5.77480263241e-05,42,15.0,0,3.72220586117,3.79393916881,0,100.0
117.786217062,5.54611101717,-33.2429381719,0.831665408433,0.0,180,2.90179782589e-05,-5.88166297528e-05,40,15.0,0,3.79393916881,3.87073322889,0,100.0
115.224649244,5.46662073622,-31.5841369729,0.911736828552,0.0,180,3.07323876262e-05,-5.99403436782e-05,40,15.0,0,3.87073322888,3.95222365219,0,100.0
112.840691366,5.25890595609,-30.1525234303,0.938413290632,0.0,180,3.25296998008e-05,-6.10453716821e-05,37,15.0,0,3.95222365219,4.0331751938,0,100.0
112.103662094,5.34205959181,-28.6401673539,0.865027828738,0.0,180,3.4211390856e-05,-6.20222746306e-05,37,15.0,0,4.03317519379,4.10544675951,0,100.0
109.324119726,4.95432526687,-27.3775570871,0.913815114236,0.0,180,3.60145469767e-05,-6.30070277684e-05,37,15.0,0,4.03317519379,4.17909229003,0,100.0
109.791722878,5.13184147967,-26.1574682952,0.762910509816,0.0,180,3.75376856216e-05,-6.37957910837e-05,32,15.0,0,4.17909229003,4.23867992227,0,100.0
107.575123479,5.03578267158,-24.972332556,0.837238201221,0.0,180,3.92272707353e-05,-6.46256127127e-05,32,15.0,0,4.17909229003,4.30202220601,0,100.0
106.576140092,5.04887780578,-23.7665393337,0.813253036251,0.0,180,4.08847731555e-05,-6.53975445773e-05,32,15.0,0,4.30202220601,4.36159486357,0,100.0
105.061776922,5.00359179598,-22.5736414762,0.827428425906,0.0,180,4.25873205008e-05,-6.61472700329e-05,32,15.0,0,4.36159486357,4.4201425917,0,100.0
103.899418651,5.01183666336,-21.5009846539,0.818579486343,0.0,180,4.42867361278e-05,-6.68537513893e-05,28,15.0,0,4.42014259169,4.47601457918,0,100.0
102.859296,5.14476606894,-20.3364802801,0.830842711645,0.0,180,4.60247322876e-05,-6.75384007862e-05,28,15.0,0,4.47601457918,4.53084658037,0,100.0
100.813240123,5.11196145596,-19.1746002732,0.901984634399,0.0,180,4.79262623722e-05,-6.82431748198e-05,28,15.0,0,4.53084658037,4.58811967102,0,100.0
99.6104934977,5.11597436574,-18.0001991419,0.899951891008,0.0,180,4.98373756889e-05,-6.89077450822e-05,28,15.0,0,4.58811967102,4.64299538992,0,100.0
98.452131329,5.21554165147,-16.7501496018,0.909650319004,0.0,180,5.17824461893e-05,-6.95397442725e-05,28,15.0,0,4.64299538992,4.69610816903,0,100.0
