AWA,AWS,HOG,COG,SOG,Current Speed,Current Angle,LAT,LNG,Rudder,Tail Angle,Steer Scheme,Steer Point,Bearing,Prop Scheme,Prop Point
32.4889204881,11.0152047635,-40.372328881,-40.5965230754,2.38733018999,0.0,180,0.000229239341904,8.03157913644e-05,3,15.0,1,30.0,-6.8450298266,0,100.0
32.2387993952,11.0962636063,-40.2205941966,-40.372328881,2.42362138668,0.0,180,0.000233390697971,7.67861660878e-05,2,15.0,1,30.0,-6.58739946441,0,100.0
31.9927076638,11.0990740459,-40.0666652314,-40.2205941966,2.45983671474,0.0,180,0.000237613558592,7.32149695916e-05,2,15.0,1,30.0,-6.32337690405,0,100.0
31.844015133,11.2308694434,-39.9885822826,-40.0666652314,2.49540915152,0.0,180,0.0002419072048,6.96036510741e-05,1,15.0,1,30.0,-6.05286755967,0,100.0
31.7824529524,11.396615094,-39.9093757219,-39.9885822826,2.53128744482,0.0,180,0.000246267572086,6.59463489616e-05,1,15.0,1,30.0,-5.77510721812,0,100.0
31.5680630542,11.3557907871,-39.829075277,-39.9093757219,2.56771261416,0.0,180,0.000250695809395,6.22425364758e-05,1,15.0,1,30.0,-5.4898239091,0,100.0
31.501603292,11.5122855314,-39.7476659156,-39.829075277,2.60317407724,0.0,180,0.000255190461191,5.84938679926e-05,1,15.0,1,30.0,-5.19690414797,0,100.0
31.3245804605,11.5200495368,-39.6652180695,-39.7476659156,2.63912285043,0.0,180,0.000259752577588,5.46999102284e-05,1,15.0,1,30.0,-4.89606401302,0,100.0
31.1937775645,11.5808041438,-39.5817374189,-39.6652180695,2.67278837354,0.0,180,0.00026437841416,5.08642080276e-05,1,15.0,1,30.0,-4.58732837509,0,100.0
30.9927416209,11.5462281672,-39.4972504722,-39.5817374189,2.70626975836,0.0,180,0.000269067851187,4.69872853463e-05,1,15.0,1,30.0,-4.27047879208,0,100.0
30.8734139507,11.6177831372,-39.4117599487,-39.4972504722,2.73889178934,0.0,180,0.000273819596388,4.30706318461e-05,1,15.0,1,30.0,-3.9453682032,0,100.0
30.8526257129,11.8225289432,-39.4117599487,-39.4117599487,2.77142567408,0.0,180,0.00027863369319,3.91146331012e-05,0,15.0,1,30.0,-3.61175111078,0,100.0
30.8426694223,11.9511910922,-39.4117599487,-39.4117599487,2.80482111446,0.0,180,0.000283505799443,3.51109649125e-05,0,15.0,1,30.0,-3.26853895854,0,100.0
30.782170355,12.0106264727,-39.4117599487,-39.4117599487,2.83852074705,0.0,180,0.000288436443544,3.10591930689e-05,0,15.0,1,30.0,-2.91537552034,0,100.0
30.7578044549,12.118441577,-39.4117599487,-39.4117599487,2.87202622603,0.0,180,0.000293425288238,2.69595947099e-05,0,15.0,1,30.0,-2.55195242706,0,100.0
30.6589655778,12.1230780395,-39.4117599487,-39.4117599487,2.90568548703,0.0,180,0.000298472600653,2.28119503234e-05,0,15.0,1,30.0,-2.17790409217,0,100.0
30.6239870695,12.2126540161,-39.4117599487,-39.4117599487,2.93876126072,0.0,180,0.000303577367242,1.86170927929e-05,0,15.0,1,30.0,-1.7929467235,0,100.0
30.5191148029,12.2057423327,-39.4117599487,-39.4117599487,2.97186885586,0.0,180,0.000308739643283,1.43749766958e-05,0,15.0,1,30.0,-1.39670447244,0,100.0
30.4056139341,12.1847806547,-39.4117599487,-39.4117599487,3.00432086506,0.0,180,0.00031395828999,1.0086537831e-05,0,15.0,1,30.0,-0.988880233702,0,100.0
30.2680588938,12.1225734896,-39.4117599487,-39.4117599487,3.03424971038,0.0,180,0.00031922892451,5.7553778225e-06,0,15.0,1,30.0,-0.569428439796,0,100.0
30.0466459461,11.9513744576,-39.4117599487,-39.4117599487,3.06319666809,0.0,180,0.000324549841257,1.38289823995e-06,0,15.0,1,30.0,-0.138094997778,0,100.0
29.9649005387,11.9541867354,-39.4117599487,-39.4117599487,3.09041980744,0.0,180,0.000329918045879,-3.02844029744e-06,0,15.0,1,30.0,0.305271248587,0,100.0
29.8936121745,11.9681514056,-39.4117599487,-39.4117599487,3.1171639454,0.0,180,0.000335332706326,-7.47795405173e-06,0,15.0,1,30.0,0.761001050368,0,100.0
29.8634000981,12.0314907548,-39.4117599487,-39.4117599487,3.14351561207,0.0,180,0.000340793140859,-1.19650828001e-05,0,15.0,1,30.0,1.22944721038,0,100.0
29.72245049,11.9573551272,-39.4117599487,-39.4117599487,3.16982624663,0.0,180,0.000346299278202,-1.64897679723e-05,0,15.0,1,30.0,1.71102640093,0,100.0
29.6897523016,12.012687903,-39.4117599487,-39.4117599487,3.19513809564,0.0,180,0.000351849383417,-2.10505838782e-05,0,15.0,1,30.0,2.20601961434,0,100.0
29.655509222,12.0654732518,-39.4117599487,-39.4117599487,3.22037213393,0.0,180,0.000357443321344,-2.56474194489e-05,0,15.0,1,30.0,2.71485716344,0,100.0
29.6528233977,12.156348447,-39.4117599487,-39.4117599487,3.24551202544,0.0,180,0.000363080928446,-3.0280140297e-05,0,15.0,1,30.0,3.23798018105,0,100.0
29.6197100515,12.2101335311,-39.4117599487,-39.4117599487,3.27082506512,0.0,180,0.000368762505489,-3.49489935784e-05,0,15.0,1,30.0,3.77588749514,0,100.0
29.5667019741,12.2386962261,-39.4117599487,-39.4117599487,3.29604948143,0.0,180,0.00037448789853,-3.965385279e-05,0,15.0,1,30.0,4.32905044205,0,100.0
29.526265436,12.28143904,-39.4117599487,-39.4117599487,3.32101104167,0.0,180,0.000380256650975,-4.43943427247e-05,0,15.0,1,30.0,4.89792353777,0,100.0
29.4539608846,12.2842146432,-39.4117599487,-39.4117599487,3.34581342704,0.0,180,0.000386068486331,-4.91702361727e-05,0,15.0,1,30.0,5.48299020113,0,100.0
29.3327871246,12.2057174136,-39.4117599487,-39.4117599487,3.36447191452,0.0,180,0.000391912732358,-5.39727631882e-05,0,15.0,1,30.0,6.08366579888,0,100.0
29.3693174909,12.3144881729,-39.4117599487,-39.4117599487,3.38227784126,0.0,180,0.000397787908117,-5.88007068059e-05,0,15.0,1,30.0,6.70026007116,0,100.0
29.367900052,12.3789779381,-39.4117599487,-39.4117599487,3.40046546388,0.0,180,0.000403694676633,-6.36546118676e-05,0,15.0,1,30.0,7.33331081926,0,100.0
29.3120246224,12.37735846,-39.4117599487,-39.4117599487,3.41873963399,0.0,180,0.000409633188242,-6.85346019131e-05,0,15.0,1,30.0,7.98331323242,0,100.0
29.2745168227,12.3967114721,-39.4117599487,-39.4117599487,3.4366685623,0.0,180,0.000415602843243,-7.34401841362e-05,0,15.0,1,30.0,8.65068649642,0,100.0
29.303981463,12.4965983863,-39.4117599487,-39.4117599487,3.45439505003,0.0,180,0.000421603289987,-7.83710695684e-05,0,15.0,1,30.0,9.33587892072,0,100.0
29.2867114931,12.5406990649,-39.4117599487,-39.4117599487,3.47244687724,0.0,180,0.000427635093604,-8.33277226069e-05,0,15.0,1,30.0,10.039448271,0,100.0
29.3042209001,12.6273448614,-39.4117599487,-39.4117599487,3.49045505768,0.0,180,0.000433698178279,-8.83100809493e-05,0,15.0,1,30.0,10.7618841737,0,100.0
29.1711625261,12.5301377431,-39.4117599487,-39.4117599487,3.508697252,0.0,180,0.000439792950503,-9.33184786326e-05,0,15.0,3,45.0,11.5037366408,0,100.0
29.1795809446,12.6020807166,-34.9831787967,-39.4117599487,3.52597275615,0.0,180,0.000445917731091,-9.83515357803e-05,45,15.0,3,45.0,12.2652977929,0,100.0
25.9422722628,12.928368494,-30.5530952653,-34.9831787967,3.54340001538,0.0,180,0.000452444962177,-0.000102919096934,45,15.0,3,45.0,12.9977941791,0,100.0
22.588966139,13.0047684103,-26.1437132468,-30.5530952653,3.54460210043,0.0,180,0.000459307829447,-0.000106970205772,45,15.0,3,45.0,13.69406536,0,100.0
19.3696317092,13.1791105663,-21.788550061,-26.1437132468,3.52803838888,0.0,180,0.0004664284121,-0.00011046528212,45,13.0,3,45.0,14.347178152,0,100.0
16.195990505,13.2723888154,-17.5064721326,-21.788550061,3.48465677147,0.0,180,0.000473703278559,-0.000113373334865,45,13.0,3,45.0,14.9495035626,0,100.0
13.0645586616,13.3074600642,-13.3028231972,-17.5064721326,3.42617973498,0.0,180,0.000481049587846,-0.000115690529655,45,8.0,3,45.0,15.4965098209,0,100.0
9.96586663286,13.2957211987,-9.17616677764,-13.3028231972,3.36342706418,0.0,180,0.00048840868715,-0.000117430529895,45,8.0,3,45.0,15.9860274511,0,100.0
6.8795214631,13.139517114,-5.12509270693,-9.17616677764,3.30182374865,0.0,180,0.000495737189827,-0.000118614360144,45,3.0,3,45.0,16.416934871,0,100.0
3.86621015889,13.1794689331,-1.148216646,-5.12509270693,3.24134873719,0.0,180,0.000502995591913,-0.000119265359537,45,3.0,3,45.0,16.7882354146,0,100.0
0.869813616987,13.1226079362,2.75582038909,-1.148216646,3.18198136421,0.0,180,0.000510148216873,-0.000119408718485,45,0.0,3,45.0,17.0990649903,0,100.0
-2.09843279426,13.0900399727,6.58835249163,2.75582038909,3.12370134259,0.0,180,0.000517163125061,-0.000119071054025,45,0.0,3,45.0,17.348702149,0,100.0
-5.02559856587,12.90101758,10.3506893202,6.58835249163,3.0664887568,0.0,180,0.000524011994194,-0.000118280023724,45,0.0,3,45.0,17.5365803759,0,100.0
-7.93832089738,12.8499779218,14.044116546,10.3506893202,3.01032405608,0.0,180,0.000530669976574,-0.000117063977459,45,0.0,3,45.0,17.6623023782,0,100.0
-10.8201108794,12.7513257454,17.6698962924,14.044116546,2.95518804773,0.0,180,0.000537115538194,-0.000115451645974,45,-1.0,3,45.0,17.7256560798,0,100.0
-13.6566175816,12.5817388326,21.2292675664,17.6698962924,2.9010618906,0.0,180,0.000543330284317,-0.000113471864738,45,-1.0,3,45.0,17.7266319627,0,100.0
-16.4565951112,12.3942904983,24.7263267907,21.2292675664,2.84792708862,0.0,180,0.000549298775559,-0.00011115333138,45,-6.0,3,45.0,17.6654413114,0,100.0
-19.1917836152,12.1351950349,28.1706148838,24.7263267907,2.79806991994,0.0,180,0.000555012911913,-0.000108521940599,45,-6.0,3,45.0,17.54238183,0,100.0
-21.9190594928,11.947704349,31.5874483847,28.1706148838,2.7558466387,0.0,180,0.000560474952325,-0.000105596825924,45,-11.0,3,45.0,17.357401189,0,100.0
-24.6937099407,11.9305508183,34.9925267836,31.5874483847,2.73387964779,0.0,180,0.000565710876215,-0.000102377244979,45,-11.0,3,45.0,17.1086389911,0,100.0
-27.4151584954,11.8485179509,38.4178369267,34.9925267836,2.72447414573,0.0,180,0.000570729006179,-9.88644878955e-05,45,-15.0,3,45.0,16.7936661765,0,100.0
-30.1576297024,11.8538136727,41.8837038862,38.4178369267,2.74066198573,0.0,180,0.000575556809168,-9.50355706772e-05,45,-15.0,3,45.0,16.4069771968,0,100.0
-32.7727293074,11.6919504057,45.3943736777,41.8837038862,2.77311233916,0.0,180,0.000580198626588,-9.08730885848e-05,45,-15.0,3,45.0,15.9425210732,0,100.0
-35.4977190271,11.6357747103,45.2187487154,45.3943736777,2.80896001815,0.0,180,0.000584633442778,-8.63767975481e-05,-2,-15.0,1,-30.0,15.3956773845,0,100.0
-35.2496569912,11.6736044474,45.0407942516,45.2187487154,2.84713235976,0.0,180,0.000589142474208,-8.18332040664e-05,-2,-15.0,1,-30.0,14.8253463747,0,100.0
-35.0483269356,11.7646226983,44.5905633119,45.0407942516,2.88489692007,0.0,180,0.000593725590771,-7.72435565488e-05,-5,-15.0,1,-30.0,14.2301600709,0,100.0
-34.6656880862,11.9044899061,44.1344540116,44.5905633119,2.92267083265,0.0,180,0.000598405111197,-7.26304425876e-05,-5,-15.0,1,-30.0,13.6134699139,0,100.0
-34.2976773855,12.0682160703,43.6726510687,44.1344540116,2.96083016718,0.0,180,0.000603182781019,-6.79949842036e-05,-5,-15.0,1,-30.0,12.9738939691,0,100.0
-33.7707196243,12.0380211881,43.298594396,43.6726510687,2.99779040565,0.0,180,0.000608057761375,-6.33408017394e-05,-4,-15.0,1,-30.0,12.3102731272,0,100.0
-33.4975173233,12.2225045029,42.9202219617,43.298594396,3.03384553548,0.0,180,0.000613022019281,-5.866295167e-05,-4,-15.0,1,-30.0,11.6194126802,0,100.0
-33.1984340993,12.3757610303,42.5374727918,42.9202219617,3.06884920016,0.0,180,0.000618074691906,-5.39643942392e-05,-4,-15.0,1,-30.0,10.8997325947,0,100.0
-32.7815444182,12.3856291368,42.2470785126,42.5374727918,3.10434740287,0.0,180,0.000623217446399,-4.9245736591e-05,-3,-15.0,1,-30.0,10.1491322239,0,100.0
-32.394306282,12.3343738169,42.0514529824,42.2470785126,3.13926855738,0.0,180,0.000628442170192,-4.45004178252e-05,-2,-15.0,1,-30.0,9.36347885904,0,100.0
-32.2218914145,12.4426117702,41.8538350328,42.0514529824,3.17137023317,0.0,180,0.000633736658075,-3.97246233107e-05,-2,-15.0,1,-30.0,8.53879074917,0,100.0
-31.9353447559,12.4100463543,41.6542757484,41.8538350328,3.20367020863,0.0,180,0.000639101677635,-3.49186637568e-05,-2,-15.0,1,-30.0,7.67214087059,0,100.0
